品目,数量,単位,高値,安値,主な産地,日付,元ファイル
まいわし,544,1kg,600,250,,令和元年10月1日（火）,suiexcel (59).xls
さんま,3628,1kg,1950,380,,令和元年10月1日（火）,suiexcel (59).xls
養成ぶり,930,1kg,2430,820,,令和元年10月1日（火）,suiexcel (59).xls
養成まだい,3903,1kg,1375,100,,令和元年10月1日（火）,suiexcel (59).xls
さわら,3342,1kg,1100,430,,令和元年10月1日（火）,suiexcel (59).xls
かれい,1376,1kg,2450,330,,令和元年10月1日（火）,suiexcel (59).xls
養成はまち,1017,1kg,1320,850,,令和元年10月1日（火）,suiexcel (59).xls
養成かんぱち,960,1kg,1980,1300,,令和元年10月1日（火）,suiexcel (59).xls
するめいか,1076,1kg,900,740,,令和元年10月1日（火）,suiexcel (59).xls
いさぎ,103,1kg,1500,100,,令和元年10月1日（火）,suiexcel (59).xls
さけ,3029,1kg,1750,800,,令和元年10月1日（火）,suiexcel (59).xls
はまぐり,145,1kg,2200,1100,,令和元年10月1日（火）,suiexcel (59).xls
あさり,1877,1kg,990,200,,令和元年10月1日（火）,suiexcel (59).xls
かき,505,1kg,3200,280,,令和元年10月1日（火）,suiexcel (59).xls
冷凍もんごいか,340,1kg,3888,918,,令和元年10月1日（火）,suiexcel (59).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月1日（火）,suiexcel (59).xls
冷凍えび,1406,1kg,3780,378,,令和元年10月1日（火）,suiexcel (59).xls
塩さば,6002,1kg,760,330,,令和元年10月1日（火）,suiexcel (59).xls
塩さけ,2688,1kg,1650,830,,令和元年10月1日（火）,suiexcel (59).xls
塩すけそうこ,2315,1kg,2970,860,,令和元年10月1日（火）,suiexcel (59).xls
開干さんま,627,1kg,1400,350,,令和元年10月1日（火）,suiexcel (59).xls
開干あじ,344,1kg,1100,500,,令和元年10月1日（火）,suiexcel (59).xls
若干かれい,420,1kg,1980,450,,令和元年10月1日（火）,suiexcel (59).xls
ちりめん,1606,1kg,3630,600,,令和元年10月1日（火）,suiexcel (59).xls
茹たこ,200,1kg,2200,1760,,令和元年10月1日（火）,suiexcel (59).xls
くろまぐろ,192,1kg,2800,1800,,令和元年10月3日（木）,suiexcel-1 (11).xls
きわだ,1943,1kg,2640,550,,令和元年10月3日（木）,suiexcel-1 (11).xls
あじ,3775,1kg,1180,60,,令和元年10月3日（木）,suiexcel-1 (11).xls
さば,3117,1kg,1200,160,,令和元年10月3日（木）,suiexcel-1 (11).xls
まいわし,1933,1kg,1000,190,,令和元年10月3日（木）,suiexcel-1 (11).xls
さんま,9210,1kg,5600,350,,令和元年10月3日（木）,suiexcel-1 (11).xls
養成ぶり,752,1kg,1650,850,,令和元年10月3日（木）,suiexcel-1 (11).xls
養成まだい,4566,1kg,1375,100,,令和元年10月3日（木）,suiexcel-1 (11).xls
さわら,2125,1kg,1100,440,,令和元年10月3日（木）,suiexcel-1 (11).xls
かれい,1393,1kg,3330,270,,令和元年10月3日（木）,suiexcel-1 (11).xls
養成はまち,1138,1kg,1320,700,,令和元年10月3日（木）,suiexcel-1 (11).xls
養成かんぱち,1191,1kg,1980,1300,,令和元年10月3日（木）,suiexcel-1 (11).xls
するめいか,1750,1kg,880,560,,令和元年10月3日（木）,suiexcel-1 (11).xls
いさぎ,67,1kg,1800,1210,,令和元年10月3日（木）,suiexcel-1 (11).xls
さけ,4311,1kg,1750,600,,令和元年10月3日（木）,suiexcel-1 (11).xls
はまぐり,230,1kg,2200,800,,令和元年10月3日（木）,suiexcel-1 (11).xls
あさり,2760,1kg,890,90,,令和元年10月3日（木）,suiexcel-1 (11).xls
かき,658,1kg,3600,280,,令和元年10月3日（木）,suiexcel-1 (11).xls
冷凍もんごいか,308,1kg,3888,918,,令和元年10月3日（木）,suiexcel-1 (11).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月3日（木）,suiexcel-1 (11).xls
冷凍えび,1236,1kg,3780,378,,令和元年10月3日（木）,suiexcel-1 (11).xls
塩さば,3506,1kg,1130,330,,令和元年10月3日（木）,suiexcel-1 (11).xls
塩さけ,4027,1kg,1350,550,,令和元年10月3日（木）,suiexcel-1 (11).xls
塩すけそうこ,811,1kg,3900,1155,,令和元年10月3日（木）,suiexcel-1 (11).xls
塩さんま,1178,1kg,1130,530,,令和元年10月3日（木）,suiexcel-1 (11).xls
開干さんま,417,1kg,1400,530,,令和元年10月3日（木）,suiexcel-1 (11).xls
開干あじ,625,1kg,1700,600,,令和元年10月3日（木）,suiexcel-1 (11).xls
若干かれい,216,1Kg,2000,880,,令和元年10月3日（木）,suiexcel-1 (11).xls
ちりめん,2342,1kg,2310,550,,令和元年10月3日（木）,suiexcel-1 (11).xls
茹たこ,200,1kg,2200,1760,,令和元年10月3日（木）,suiexcel-1 (11).xls
くろまぐろ,138,1kg,2900,2500,,令和元年10月4日（金）,suiexcel-2 (11).xls
きわだ,1740,1kg,2320,300,,令和元年10月4日（金）,suiexcel-2 (11).xls
あじ,1129,1kg,2500,130,,令和元年10月4日（金）,suiexcel-2 (11).xls
さば,3126,1kg,780,200,,令和元年10月4日（金）,suiexcel-2 (11).xls
まいわし,835,1kg,800,220,,令和元年10月4日（金）,suiexcel-2 (11).xls
さんま,7346,1kg,1750,350,,令和元年10月4日（金）,suiexcel-2 (11).xls
養成ぶり,989,1kg,1750,850,,令和元年10月4日（金）,suiexcel-2 (11).xls
養成まだい,4072,1kg,1375,550,,令和元年10月4日（金）,suiexcel-2 (11).xls
さわら,921,1kg,1100,450,,令和元年10月4日（金）,suiexcel-2 (11).xls
かれい,807,1kg,4000,360,,令和元年10月4日（金）,suiexcel-2 (11).xls
養成はまち,745,1kg,1320,700,,令和元年10月4日（金）,suiexcel-2 (11).xls
養成かんぱち,1067,1kg,1980,1300,,令和元年10月4日（金）,suiexcel-2 (11).xls
するめいか,1250,1kg,900,500,,令和元年10月4日（金）,suiexcel-2 (11).xls
いさぎ,18,1kg,2850,600,,令和元年10月4日（金）,suiexcel-2 (11).xls
さけ,4367,1kg,1850,240,,令和元年10月4日（金）,suiexcel-2 (11).xls
はまぐり,212,1kg,2200,700,,令和元年10月4日（金）,suiexcel-2 (11).xls
あさり,1280,1kg,990,360,,令和元年10月4日（金）,suiexcel-2 (11).xls
かき,835,1kg,3600,280,,令和元年10月4日（金）,suiexcel-2 (11).xls
冷凍もんごいか,370,1kg,3888,918,,令和元年10月4日（金）,suiexcel-2 (11).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月4日（金）,suiexcel-2 (11).xls
冷凍えび,1141,1kg,3780,378,,令和元年10月4日（金）,suiexcel-2 (11).xls
塩さば,2748,1kg,3550,330,,令和元年10月4日（金）,suiexcel-2 (11).xls
塩さけ,2194,1kg,1650,550,,令和元年10月4日（金）,suiexcel-2 (11).xls
塩すけそうこ,485,1kg,2750,850,,令和元年10月4日（金）,suiexcel-2 (11).xls
開干さんま,501,1kg,1400,350,,令和元年10月4日（金）,suiexcel-2 (11).xls
開干あじ,458,1kg,1250,140,,令和元年10月4日（金）,suiexcel-2 (11).xls
若干かれい,463,1kg,2000,880,,令和元年10月4日（金）,suiexcel-2 (11).xls
ちりめん,1776,1kg,2310,700,,令和元年10月4日（金）,suiexcel-2 (11).xls
茹たこ,100,1kg,2200,1760,,令和元年10月4日（金）,suiexcel-2 (11).xls
くろまぐろ,330,1kg,2900,1700,,令和元年10月5日（土）,suiexcel-3 (11).xls
きわだ,1167,1kg,2320,770,,令和元年10月5日（土）,suiexcel-3 (11).xls
あじ,1073,1Kg,1750,130,,令和元年10月5日（土）,suiexcel-3 (11).xls
さば,2491,1Kg,350,100,,令和元年10月5日（土）,suiexcel-3 (11).xls
さんま,10565,1kg,1750,200,,令和元年10月5日（土）,suiexcel-3 (11).xls
養成ぶり,839,1Kg,2430,750,,令和元年10月5日（土）,suiexcel-3 (11).xls
養成まだい,4994,1Kg,3330,100,,令和元年10月5日（土）,suiexcel-3 (11).xls
さわら,1561,1Kg,900,430,,令和元年10月5日（土）,suiexcel-3 (11).xls
かれい,1145,1Kg,1430,360,,令和元年10月5日（土）,suiexcel-3 (11).xls
養成はまち,1116,1Kg,1320,990,,令和元年10月5日（土）,suiexcel-3 (11).xls
養成かんぱち,1070,1Kg,1980,1300,,令和元年10月5日（土）,suiexcel-3 (11).xls
するめいか,160,1Kg,1210,1100,,令和元年10月5日（土）,suiexcel-3 (11).xls
いさぎ,39,1kg,1760,1000,,令和元年10月5日（土）,suiexcel-3 (11).xls
さけ,3766,1kg,1600,760,,令和元年10月5日（土）,suiexcel-3 (11).xls
はまぐり,235,1Kg,2200,400,,令和元年10月5日（土）,suiexcel-3 (11).xls
あさり,1283,1Kg,990,300,,令和元年10月5日（土）,suiexcel-3 (11).xls
かき,1010,1kg,3600,280,,令和元年10月5日（土）,suiexcel-3 (11).xls
冷凍もんごいか,210,1Kg,3888,918,,令和元年10月5日（土）,suiexcel-3 (11).xls
冷凍たこ,100,1Kg,2484,1296,,令和元年10月5日（土）,suiexcel-3 (11).xls
冷凍えび,893,1Kg,3780,378,,令和元年10月5日（土）,suiexcel-3 (11).xls
塩さば,3354,1Kg,3550,330,,令和元年10月5日（土）,suiexcel-3 (11).xls
塩さけ,4028,1kg,1300,830,,令和元年10月5日（土）,suiexcel-3 (11).xls
塩すけそうこ,719,1kg,2750,850,,令和元年10月5日（土）,suiexcel-3 (11).xls
塩さんま,1725,1Kg,1130,670,,令和元年10月5日（土）,suiexcel-3 (11).xls
開干さんま,544,1Kg,1400,330,,令和元年10月5日（土）,suiexcel-3 (11).xls
開干あじ,362,1Kg,1210,500,,令和元年10月5日（土）,suiexcel-3 (11).xls
若干かれい,200,1Kg,1650,880,,令和元年10月5日（土）,suiexcel-3 (11).xls
ちりめん,1811,1Kg,2310,700,,令和元年10月5日（土）,suiexcel-3 (11).xls
茹たこ,100,1Kg,2200,1760,,令和元年10月5日（土）,suiexcel-3 (11).xls
くろまぐろ,61,1kg,2700,2700,,令和元年10月7日（月）,suiexcel-4 (11).xls
きわだ,2047,1kg,2230,550,,令和元年10月7日（月）,suiexcel-4 (11).xls
あじ,835,1kg,1750,165,,令和元年10月7日（月）,suiexcel-4 (11).xls
さば,1910,1kg,900,120,,令和元年10月7日（月）,suiexcel-4 (11).xls
まいわし,1068,1kg,800,250,,令和元年10月7日（月）,suiexcel-4 (11).xls
さんま,15333,1kg,1750,340,,令和元年10月7日（月）,suiexcel-4 (11).xls
養成ぶり,1006,1kg,2430,850,,令和元年10月7日（月）,suiexcel-4 (11).xls
養成まだい,4982,1kg,1375,500,,令和元年10月7日（月）,suiexcel-4 (11).xls
さわら,1259,1kg,1210,500,,令和元年10月7日（月）,suiexcel-4 (11).xls
かれい,47,1kg,1330,730,,令和元年10月7日（月）,suiexcel-4 (11).xls
養成はまち,1256,1kg,1980,700,,令和元年10月7日（月）,suiexcel-4 (11).xls
養成かんぱち,1472,1kg,1980,1200,,令和元年10月7日（月）,suiexcel-4 (11).xls
するめいか,160,1kg,1210,1100,,令和元年10月7日（月）,suiexcel-4 (11).xls
いさぎ,148,1kg,1540,1100,,令和元年10月7日（月）,suiexcel-4 (11).xls
さけ,2777,1kg,1850,230,,令和元年10月7日（月）,suiexcel-4 (11).xls
はまぐり,230,1kg,2200,250,,令和元年10月7日（月）,suiexcel-4 (11).xls
あさり,2652,1kg,990,300,,令和元年10月7日（月）,suiexcel-4 (11).xls
かき,614,1kg,3600,280,,令和元年10月7日（月）,suiexcel-4 (11).xls
冷凍もんごいか,210,1kg,3888,918,,令和元年10月7日（月）,suiexcel-4 (11).xls
冷凍たこ,140,1kg,2484,260,,令和元年10月7日（月）,suiexcel-4 (11).xls
冷凍えび,811,1kg,3780,378,,令和元年10月7日（月）,suiexcel-4 (11).xls
塩さば,1502,1kg,1250,330,,令和元年10月7日（月）,suiexcel-4 (11).xls
塩さけ,4148,1kg,2310,840,,令和元年10月7日（月）,suiexcel-4 (11).xls
塩すけそうこ,681,1kg,2750,700,,令和元年10月7日（月）,suiexcel-4 (11).xls
塩さんま,2853,1kg,1210,715,,令和元年10月7日（月）,suiexcel-4 (11).xls
開干さんま,466,1kg,1400,530,,令和元年10月7日（月）,suiexcel-4 (11).xls
開干あじ,386,1kg,1210,200,,令和元年10月7日（月）,suiexcel-4 (11).xls
若干かれい,148,1Kg,1650,450,,令和元年10月7日（月）,suiexcel-4 (11).xls
ちりめん,1641,1kg,2400,693,,令和元年10月7日（月）,suiexcel-4 (11).xls
茹たこ,100,1kg,2200,1760,,令和元年10月7日（月）,suiexcel-4 (11).xls
きわだ,1254,1kg,2320,200,,令和元年10月8日（火）,suiexcel-5 (11).xls
あじ,1502,1kg,2500,130,,令和元年10月8日（火）,suiexcel-5 (11).xls
さば,3443,1Kg,1300,280,,令和元年10月8日（火）,suiexcel-5 (11).xls
まいわし,880,1kg,330,216,,令和元年10月8日（火）,suiexcel-5 (11).xls
さんま,6423,1kg,1570,380,,令和元年10月8日（火）,suiexcel-5 (11).xls
養成ぶり,1109,1Kg,2430,850,,令和元年10月8日（火）,suiexcel-5 (11).xls
養成まだい,4082,1Kg,3330,550,,令和元年10月8日（火）,suiexcel-5 (11).xls
さわら,1386,1Kg,800,500,,令和元年10月8日（火）,suiexcel-5 (11).xls
かれい,100,1kg,3000,420,,令和元年10月8日（火）,suiexcel-5 (11).xls
養成はまち,834,1Kg,1188,540,,令和元年10月8日（火）,suiexcel-5 (11).xls
養成かんぱち,982,1Kg,1970,830,,令和元年10月8日（火）,suiexcel-5 (11).xls
するめいか,404,1Kg,1940,640,,令和元年10月8日（火）,suiexcel-5 (11).xls
いさぎ,18,1Kg,1188,972,,令和元年10月8日（火）,suiexcel-5 (11).xls
さけ,3360,1kg,1600,650,,令和元年10月8日（火）,suiexcel-5 (11).xls
はまぐり,204,1Kg,2160,1080,,令和元年10月8日（火）,suiexcel-5 (11).xls
あさり,2148,1Kg,972,300,,令和元年10月8日（火）,suiexcel-5 (11).xls
かき,760,1kg,3400,280,,令和元年10月8日（火）,suiexcel-5 (11).xls
冷凍もんごいか,316,1Kg,3888,918,,令和元年10月8日（火）,suiexcel-5 (11).xls
冷凍たこ,100,1Kg,2484,1296,,令和元年10月8日（火）,suiexcel-5 (11).xls
冷凍えび,1001,1Kg,3780,378,,令和元年10月8日（火）,suiexcel-5 (11).xls
塩さば,4577,1Kg,3130,400,,令和元年10月8日（火）,suiexcel-5 (11).xls
塩さけ,1776,1kg,2592,700,,令和元年10月8日（火）,suiexcel-5 (11).xls
塩すけそうこ,723,1kg,2750,972,,令和元年10月8日（火）,suiexcel-5 (11).xls
開干さんま,464,1kg,1400,350,,令和元年10月8日（火）,suiexcel-5 (11).xls
開干あじ,221,1Kg,1700,600,,令和元年10月8日（火）,suiexcel-5 (11).xls
若干かれい,100,1Kg,1620,972,,令和元年10月8日（火）,suiexcel-5 (11).xls
ちりめん,2749,1Kg,2916,864,,令和元年10月8日（火）,suiexcel-5 (11).xls
茹たこ,100,1Kg,2160,1728,,令和元年10月8日（火）,suiexcel-5 (11).xls
くろまぐろ,162,1kg,2500,1200,,令和元年10月10日（木）,suiexcel-6 (11).xls
きわだ,2755,1kg,2320,290,,令和元年10月10日（木）,suiexcel-6 (11).xls
あじ,1343,1kg,1700,280,,令和元年10月10日（木）,suiexcel-6 (11).xls
さば,619,1Kg,1220,710,,令和元年10月10日（木）,suiexcel-6 (11).xls
まいわし,504,1Kg,700,275,,令和元年10月10日（木）,suiexcel-6 (11).xls
さんま,7121,1kg,1570,230,,令和元年10月10日（木）,suiexcel-6 (11).xls
養成ぶり,917,1Kg,2430,830,,令和元年10月10日（木）,suiexcel-6 (11).xls
養成まだい,4628,1Kg,3330,200,,令和元年10月10日（木）,suiexcel-6 (11).xls
さわら,500,1Kg,660,440,,令和元年10月10日（木）,suiexcel-6 (11).xls
かれい,383,1Kg,1650,730,,令和元年10月10日（木）,suiexcel-6 (11).xls
養成はまち,1222,1kg,1210,700,,令和元年10月10日（木）,suiexcel-6 (11).xls
養成かんぱち,1371,1Kg,1980,1200,,令和元年10月10日（木）,suiexcel-6 (11).xls
するめいか,900,1Kg,1940,880,,令和元年10月10日（木）,suiexcel-6 (11).xls
いさぎ,269,1Kg,1100,880,,令和元年10月10日（木）,suiexcel-6 (11).xls
さけ,4720,1kg,2750,400,,令和元年10月10日（木）,suiexcel-6 (11).xls
はまぐり,215,1Kg,2200,750,,令和元年10月10日（木）,suiexcel-6 (11).xls
あさり,2542,1Kg,990,210,,令和元年10月10日（木）,suiexcel-6 (11).xls
かき,623,1kg,3600,280,,令和元年10月10日（木）,suiexcel-6 (11).xls
冷凍もんごいか,300,1Kg,3888,918,,令和元年10月10日（木）,suiexcel-6 (11).xls
冷凍たこ,200,1Kg,2484,1296,,令和元年10月10日（木）,suiexcel-6 (11).xls
冷凍えび,986,1Kg,3780,378,,令和元年10月10日（木）,suiexcel-6 (11).xls
塩さば,3528,1Kg,3550,410,,令和元年10月10日（木）,suiexcel-6 (11).xls
塩さけ,2663,1kg,1485,400,,令和元年10月10日（木）,suiexcel-6 (11).xls
塩すけそうこ,464,1Kg,3900,1050,,令和元年10月10日（木）,suiexcel-6 (11).xls
塩さんま,2640,1kg,1070,530,,令和元年10月10日（木）,suiexcel-6 (11).xls
開干さんま,506,1kg,1400,350,,令和元年10月10日（木）,suiexcel-6 (11).xls
開干あじ,251,1Kg,1100,600,,令和元年10月10日（木）,suiexcel-6 (11).xls
若干かれい,86,1Kg,2200,880,,令和元年10月10日（木）,suiexcel-6 (11).xls
ちりめん,1978,1Kg,2090,450,,令和元年10月10日（木）,suiexcel-6 (11).xls
茹たこ,100,1Kg,2200,1595,,令和元年10月10日（木）,suiexcel-6 (11).xls
くろまぐろ,292,1kg,2850,1500,,令和元年10月11日（金）,suiexcel-7 (11).xls
きわだ,2278,1kg,2320,270,,令和元年10月11日（金）,suiexcel-7 (11).xls
あじ,1733,1kg,2500,200,,令和元年10月11日（金）,suiexcel-7 (11).xls
さば,2100,1kg,1110,350,,令和元年10月11日（金）,suiexcel-7 (11).xls
まいわし,148,1kg,450,220,,令和元年10月11日（金）,suiexcel-7 (11).xls
さんま,4544,1kg,1500,400,,令和元年10月11日（金）,suiexcel-7 (11).xls
養成ぶり,951,1kg,1650,850,,令和元年10月11日（金）,suiexcel-7 (11).xls
養成まだい,4179,1kg,1375,100,,令和元年10月11日（金）,suiexcel-7 (11).xls
さわら,867,1kg,1300,650,,令和元年10月11日（金）,suiexcel-7 (11).xls
かれい,459,1kg,4000,500,,令和元年10月11日（金）,suiexcel-7 (11).xls
養成はまち,823,1kg,1210,700,,令和元年10月11日（金）,suiexcel-7 (11).xls
養成かんぱち,1095,1kg,1980,1045,,令和元年10月11日（金）,suiexcel-7 (11).xls
するめいか,930,1kg,1040,760,,令和元年10月11日（金）,suiexcel-7 (11).xls
いさぎ,251,1kg,1600,780,,令和元年10月11日（金）,suiexcel-7 (11).xls
さけ,3299,1kg,1850,750,,令和元年10月11日（金）,suiexcel-7 (11).xls
はまぐり,236,1kg,2200,750,,令和元年10月11日（金）,suiexcel-7 (11).xls
あさり,1368,1kg,990,300,,令和元年10月11日（金）,suiexcel-7 (11).xls
かき,864,1kg,5000,280,,令和元年10月11日（金）,suiexcel-7 (11).xls
冷凍もんごいか,320,1kg,3888,918,,令和元年10月11日（金）,suiexcel-7 (11).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月11日（金）,suiexcel-7 (11).xls
冷凍えび,1238,1kg,3780,378,,令和元年10月11日（金）,suiexcel-7 (11).xls
塩さば,4526,1kg,3550,180,,令和元年10月11日（金）,suiexcel-7 (11).xls
塩さけ,1622,1kg,1650,700,,令和元年10月11日（金）,suiexcel-7 (11).xls
塩すけそうこ,1067,1kg,2750,820,,令和元年10月11日（金）,suiexcel-7 (11).xls
塩さんま,3570,1kg,1310,360,,令和元年10月11日（金）,suiexcel-7 (11).xls
開干さんま,380,1kg,1350,350,,令和元年10月11日（金）,suiexcel-7 (11).xls
開干あじ,556,1kg,1700,140,,令和元年10月11日（金）,suiexcel-7 (11).xls
若干かれい,100,1Kg,1650,880,,令和元年10月11日（金）,suiexcel-7 (11).xls
ちりめん,1913,1kg,2800,400,,令和元年10月11日（金）,suiexcel-7 (11).xls
茹たこ,100,1kg,2200,1595,,令和元年10月11日（金）,suiexcel-7 (11).xls
くろまぐろ,117,1kg,2900,1500,,令和元年10月12日（土）,suiexcel-8 (11).xls
