品目,数量,単位,高値,安値,主な産地,日付,元ファイル
ちりめん,1047,1kg,2793.7950664136624,1620,,平成28年8月19日（金）,suiexcel13 (19).xls
なまりぶし,21,1kg,1425.4285714285713,818,,平成28年8月19日（金）,suiexcel13 (19).xls
くろまぐろ,74,1kg,3686.891891891892,3686.891891891892,,平成28年8月20日（土）,suiexcel14 (19).xls
きわだ,1917,1kg,2497.027149321267,780,,平成28年8月20日（土）,suiexcel14 (19).xls
あじ,37,1kg,3222.4516129032254,1000,,平成28年8月20日（土）,suiexcel14 (19).xls
さば,3327,1kg,1512,350,,平成28年8月20日（土）,suiexcel14 (19).xls
まいわし,2439,1kg,270,162,,平成28年8月20日（土）,suiexcel14 (19).xls
さんま,3404,1kg,471.2150411280846,471.2150411280846,,平成28年8月20日（土）,suiexcel14 (19).xls
養成ぶり,1034,1kg,1228.3525641025642,550,,平成28年8月20日（土）,suiexcel14 (19).xls
かつお,1604,1kg,1265.182608695652,756,,平成28年8月20日（土）,suiexcel14 (19).xls
養成まだい,6178,1kg,1404,800,,平成28年8月20日（土）,suiexcel14 (19).xls
養成はまち,939,1kg,1628.3421828908554,500,,平成28年8月20日（土）,suiexcel14 (19).xls
養成かんぱち,2844,1kg,1751.7570303712037,1000,,平成28年8月20日（土）,suiexcel14 (19).xls
するめいか,500,1kg,864,756,,平成28年8月20日（土）,suiexcel14 (19).xls
さけ,1780,1kg,2235.6696485623,1270,,平成28年8月20日（土）,suiexcel14 (19).xls
はも,3946,1kg,13000,324,,平成28年8月20日（土）,suiexcel14 (19).xls
たちうお,316,1kg,3895.7692307692305,648,,平成28年8月20日（土）,suiexcel14 (19).xls
たこ,864,1kg,11000,540,,平成28年8月20日（土）,suiexcel14 (19).xls
あさり,1777,1kg,1076.2845849802372,432,,平成28年8月20日（土）,suiexcel14 (19).xls
養成うなぎ,3091,1kg,5076,4536,,平成28年8月20日（土）,suiexcel14 (19).xls
冷凍もんごいか,466,1kg,3456,756,,平成28年8月20日（土）,suiexcel14 (19).xls
冷凍たこ,400,1kg,1242,972,,平成28年8月20日（土）,suiexcel14 (19).xls
冷凍えび,3669,1kg,3800.1935483870966,1080,,平成28年8月20日（土）,suiexcel14 (19).xls
塩さば,5084,1kg,648,324,,平成28年8月20日（土）,suiexcel14 (19).xls
塩さけ,1158,1kg,1531.817863397548,853,,平成28年8月20日（土）,suiexcel14 (19).xls
塩すけそうこ,452,1kg,3683.8947368421054,810,,平成28年8月20日（土）,suiexcel14 (19).xls
塩さんま,3073,1kg,972,333.6792452830189,,平成28年8月20日（土）,suiexcel14 (19).xls
開干さんま,523,1kg,1229.0269058295964,643,,平成28年8月20日（土）,suiexcel14 (19).xls
開干あじ,452,1kg,1736.9871794871794,864,,平成28年8月20日（土）,suiexcel14 (19).xls
若干かれい,100,1kg,864,648,,平成28年8月20日（土）,suiexcel14 (19).xls
ちりめん,1931,1kg,2960.7276995305165,1080,,平成28年8月20日（土）,suiexcel14 (19).xls
なまりぶし,25,1kg,1468.4,799,,平成28年8月20日（土）,suiexcel14 (19).xls
くろまぐろ,382,1kg,4332.513089005236,2400,,平成28年8月22日（月）,suiexcel15 (19).xls
きわだ,2680,1kg,2121.715302491103,864,,平成28年8月22日（月）,suiexcel15 (19).xls
あじ,1212,1kg,972,800,,平成28年8月22日（月）,suiexcel15 (19).xls
さば,1392,1kg,918,654,,平成28年8月22日（月）,suiexcel15 (19).xls
まいわし,1903,1kg,270,162,,平成28年8月22日（月）,suiexcel15 (19).xls
さんま,1444,1kg,377,377.17728531855954,,平成28年8月22日（月）,suiexcel15 (19).xls
養成ぶり,1361,1kg,1188,800,,平成28年8月22日（月）,suiexcel15 (19).xls
かつお,1099,1kg,945,648,,平成28年8月22日（月）,suiexcel15 (19).xls
養成まだい,5694,1kg,1787.697140178153,864,,平成28年8月22日（月）,suiexcel15 (19).xls
養成はまち,889,1kg,1734.9018036072143,972,,平成28年8月22日（月）,suiexcel15 (19).xls
養成かんぱち,2399,1kg,2232.6960203217614,1296,,平成28年8月22日（月）,suiexcel15 (19).xls
するめいか,5565,1kg,705,594,,平成28年8月22日（月）,suiexcel15 (19).xls
さけ,2216,1kg,2216.107942973523,1258,,平成28年8月22日（月）,suiexcel15 (19).xls
はも,2920,1kg,6800,162,,平成28年8月22日（月）,suiexcel15 (19).xls
たちうお,267,1kg,4012.740740740741,756,,平成28年8月22日（月）,suiexcel15 (19).xls
たこ,600,1kg,9200,540,,平成28年8月22日（月）,suiexcel15 (19).xls
あさり,2167,1kg,1074.0083333333334,432,,平成28年8月22日（月）,suiexcel15 (19).xls
養成うなぎ,3991,1kg,4860,1728,,平成28年8月22日（月）,suiexcel15 (19).xls
冷凍もんごいか,292,1kg,3456,700,,平成28年8月22日（月）,suiexcel15 (19).xls
冷凍たこ,200,1kg,1242,972,,平成28年8月22日（月）,suiexcel15 (19).xls
冷凍えび,1469,1kg,3442.6141078838173,1080,,平成28年8月22日（月）,suiexcel15 (19).xls
塩さば,10928,1kg,648,324,,平成28年8月22日（月）,suiexcel15 (19).xls
塩さけ,1330,1kg,1046.7097744360901,700,,平成28年8月22日（月）,suiexcel15 (19).xls
塩すけそうこ,556,1kg,4752,1026,,平成28年8月22日（月）,suiexcel15 (19).xls
塩さんま,2625,1kg,399,399,,平成28年8月22日（月）,suiexcel15 (19).xls
開干さんま,541,1kg,1080,538,,平成28年8月22日（月）,suiexcel15 (19).xls
開干あじ,452,1kg,1473.8389830508474,648,,平成28年8月22日（月）,suiexcel15 (19).xls
若干かれい,100,1kg,1620,864,,平成28年8月22日（月）,suiexcel15 (19).xls
ちりめん,1559,1kg,3870.3625,1296,,平成28年8月22日（月）,suiexcel15 (19).xls
なまりぶし,14,1kg,1502.5714285714287,856,,平成28年8月22日（月）,suiexcel15 (19).xls
きわだ,2567,1kg,1893.0787878787878,450,,平成28年8月23日（火）,suiexcel16 (19).xls
あじ,1216,1kg,864,666.9844789356985,,平成28年8月23日（火）,suiexcel16 (19).xls
さば,280,1kg,1080,648,,平成28年8月23日（火）,suiexcel16 (19).xls
まいわし,2015,1kg,266.76,108,,平成28年8月23日（火）,suiexcel16 (19).xls
さんま,1168,1kg,522.6155821917808,522.6155821917808,,平成28年8月23日（火）,suiexcel16 (19).xls
養成ぶり,1243,1kg,1188,800,,平成28年8月23日（火）,suiexcel16 (19).xls
かつお,2901,1kg,1028.5631578947368,432,,平成28年8月23日（火）,suiexcel16 (19).xls
養成まだい,4671,1kg,1404,800,,平成28年8月23日（火）,suiexcel16 (19).xls
養成はまち,615,1kg,1242,972,,平成28年8月23日（火）,suiexcel16 (19).xls
養成かんぱち,1886,1kg,1784.0592592592593,1000,,平成28年8月23日（火）,suiexcel16 (19).xls
するめいか,4230,1kg,787,594,,平成28年8月23日（火）,suiexcel16 (19).xls
さけ,1466,1kg,2028.4588414634145,1167,,平成28年8月23日（火）,suiexcel16 (19).xls
はも,2700,1kg,7000,108,,平成28年8月23日（火）,suiexcel16 (19).xls
たちうお,100,1kg,1512,1296,,平成28年8月23日（火）,suiexcel16 (19).xls
たこ,628,1kg,10500,648,,平成28年8月23日（火）,suiexcel16 (19).xls
あさり,1757,1kg,1089.03738317757,432,,平成28年8月23日（火）,suiexcel16 (19).xls
養成うなぎ,3111,1kg,4860,864,,平成28年8月23日（火）,suiexcel16 (19).xls
冷凍もんごいか,440,1kg,3456,756,,平成28年8月23日（火）,suiexcel16 (19).xls
冷凍たこ,400,1kg,1242,972,,平成28年8月23日（火）,suiexcel16 (19).xls
冷凍えび,3812,1kg,3260,1080,,平成28年8月23日（火）,suiexcel16 (19).xls
塩さば,2536,1kg,648,324,,平成28年8月23日（火）,suiexcel16 (19).xls
塩さけ,1256,1kg,1003.4123376623377,710,,平成28年8月23日（火）,suiexcel16 (19).xls
塩すけそうこ,604,1kg,4022.6833333333334,1080,,平成28年8月23日（火）,suiexcel16 (19).xls
塩さんま,1126,1kg,374,374,,平成28年8月23日（火）,suiexcel16 (19).xls
開干さんま,552,1kg,1137.9943181818182,579,,平成28年8月23日（火）,suiexcel16 (19).xls
開干あじ,614,1kg,1158.89972899729,604,,平成28年8月23日（火）,suiexcel16 (19).xls
若干かれい,232,1kg,1080,648,,平成28年8月23日（火）,suiexcel16 (19).xls
ちりめん,2481,1kg,4137.562766865926,1296,,平成28年8月23日（火）,suiexcel16 (19).xls
なまりぶし,36,1kg,1545,878,,平成28年8月23日（火）,suiexcel16 (19).xls
くろまぐろ,234,1kg,4647.153846153846,2400,,平成28年8月25日（木）,suiexcel17 (19).xls
きわだ,1212,1kg,2663.29173693086,324,,平成28年8月25日（木）,suiexcel17 (19).xls
あじ,324,1kg,602.7169811320755,300,,平成28年8月25日（木）,suiexcel17 (19).xls
さば,2942,1kg,594,350,,平成28年8月25日（木）,suiexcel17 (19).xls
まいわし,2723,1kg,216,108,,平成28年8月25日（木）,suiexcel17 (19).xls
さんま,15450,1kg,2009.123930686554,1055,,平成28年8月25日（木）,suiexcel17 (19).xls
養成ぶり,924,1kg,1188,830,,平成28年8月25日（木）,suiexcel17 (19).xls
かつお,1066,1kg,1498.8867924528304,540,,平成28年8月25日（木）,suiexcel17 (19).xls
養成まだい,5662,1kg,1532.6238706609606,864,,平成28年8月25日（木）,suiexcel17 (19).xls
養成はまち,850,1kg,1793.2292682926827,972,,平成28年8月25日（木）,suiexcel17 (19).xls
養成かんぱち,2040,1kg,1732.1880877742947,1000,,平成28年8月25日（木）,suiexcel17 (19).xls
するめいか,3580,1kg,756,648,,平成28年8月25日（木）,suiexcel17 (19).xls
さけ,1851,1kg,2239.2877030162413,1214,,平成28年8月25日（木）,suiexcel17 (19).xls
はも,2288,1kg,7000,216,,平成28年8月25日（木）,suiexcel17 (19).xls
たちうお,303,1kg,4068.793650793651,756,,平成28年8月25日（木）,suiexcel17 (19).xls
たこ,750,1kg,12000,756,,平成28年8月25日（木）,suiexcel17 (19).xls
あさり,1867,1kg,972,403,,平成28年8月25日（木）,suiexcel17 (19).xls
養成うなぎ,100,1kg,4860,4158,,平成28年8月25日（木）,suiexcel17 (19).xls
冷凍もんごいか,354,1kg,3456,756,,平成28年8月25日（木）,suiexcel17 (19).xls
冷凍たこ,300,1kg,1242,972,,平成28年8月25日（木）,suiexcel17 (19).xls
冷凍えび,2216,1kg,4032.971428571429,1080,,平成28年8月25日（木）,suiexcel17 (19).xls
塩さば,3438,1kg,648,324,,平成28年8月25日（木）,suiexcel17 (19).xls
塩さけ,408,1kg,1083.9264705882354,650,,平成28年8月25日（木）,suiexcel17 (19).xls
塩すけそうこ,394,1kg,3635.6,1080,,平成28年8月25日（木）,suiexcel17 (19).xls
塩さんま,7396,1kg,453,453,,平成28年8月25日（木）,suiexcel17 (19).xls
開干さんま,478,1kg,1081.1829268292684,569,,平成28年8月25日（木）,suiexcel17 (19).xls
開干あじ,198,1kg,1267.1632653061224,648,,平成28年8月25日（木）,suiexcel17 (19).xls
若干かれい,116,1kg,1080,648,,平成28年8月25日（木）,suiexcel17 (19).xls
ちりめん,2572,1kg,2917.5106685633,724,,平成28年8月25日（木）,suiexcel17 (19).xls
なまりぶし,17,1kg,753,753,,平成28年8月25日（木）,suiexcel17 (19).xls
くろまぐろ,197,1kg,3995.7360406091375,3400,,平成28年8月26日（金）,suiexcel18 (19).xls
きわだ,2406,1kg,2626.714524207012,216,,平成28年8月26日（金）,suiexcel18 (19).xls
あじ,1513,1kg,1404,600,,平成28年8月26日（金）,suiexcel18 (19).xls
さば,2823,1kg,903.6661654135339,324,,平成28年8月26日（金）,suiexcel18 (19).xls
まいわし,2765,1kg,216,108,,平成28年8月26日（金）,suiexcel18 (19).xls
さんま,11694,1kg,1188,974.5309547083741,,平成28年8月26日（金）,suiexcel18 (19).xls
養成ぶり,626,1kg,1188,830,,平成28年8月26日（金）,suiexcel18 (19).xls
かつお,2121,1kg,1101.9022004889976,432,,平成28年8月26日（金）,suiexcel18 (19).xls
養成まだい,4734,1kg,1642.9161518093556,864,,平成28年8月26日（金）,suiexcel18 (19).xls
養成はまち,971,1kg,1242,972,,平成28年8月26日（金）,suiexcel18 (19).xls
養成かんぱち,2130,1kg,2053.3681241184768,700,,平成28年8月26日（金）,suiexcel18 (19).xls
するめいか,2915,1kg,648,540,,平成28年8月26日（金）,suiexcel18 (19).xls
さけ,1630,1kg,2255.898751733703,1278,,平成28年8月26日（金）,suiexcel18 (19).xls
はも,2104,1kg,7000,162,,平成28年8月26日（金）,suiexcel18 (19).xls
たちうお,644,1kg,4374,864,,平成28年8月26日（金）,suiexcel18 (19).xls
たこ,643,1kg,13600,583,,平成28年8月26日（金）,suiexcel18 (19).xls
あさり,1667,1kg,1074.020325203252,432,,平成28年8月26日（金）,suiexcel18 (19).xls
養成うなぎ,40,1kg,4860,4104,,平成28年8月26日（金）,suiexcel18 (19).xls
冷凍もんごいか,325,1kg,3456,756,,平成28年8月26日（金）,suiexcel18 (19).xls
冷凍たこ,300,1kg,1242,972,,平成28年8月26日（金）,suiexcel18 (19).xls
冷凍えび,2514,1kg,3508.4,1080,,平成28年8月26日（金）,suiexcel18 (19).xls
塩さば,2751,1kg,648,324,,平成28年8月26日（金）,suiexcel18 (19).xls
塩さけ,576,1kg,1737.954861111111,956,,平成28年8月26日（金）,suiexcel18 (19).xls
塩すけそうこ,157,1kg,3658.5033112582782,1914,,平成28年8月26日（金）,suiexcel18 (19).xls
塩さんま,4148,1kg,513,513,,平成28年8月26日（金）,suiexcel18 (19).xls
開干さんま,441,1kg,1019.6548042704626,538,,平成28年8月26日（金）,suiexcel18 (19).xls
開干あじ,297,1kg,1627.920634920635,648,,平成28年8月26日（金）,suiexcel18 (19).xls
若干かれい,114,1kg,1323,648,,平成28年8月26日（金）,suiexcel18 (19).xls
ちりめん,3418,1kg,2872.866310160428,648,,平成28年8月26日（金）,suiexcel18 (19).xls
なまりぶし,30,1kg,1454,837,,平成28年8月26日（金）,suiexcel18 (19).xls
くろまぐろ,63,1kg,3672,3672,,平成28年8月27日（土）,suiexcel19 (19).xls
きわだ,4820,1kg,2108.0745454545454,216,,平成28年8月27日（土）,suiexcel19 (19).xls
あじ,818,1kg,1080,400,,平成28年8月27日（土）,suiexcel19 (19).xls
さば,1373,1kg,972,581,,平成28年8月27日（土）,suiexcel19 (19).xls
まいわし,2690,1kg,216,108,,平成28年8月27日（土）,suiexcel19 (19).xls
さんま,8124,1kg,1188,1000,,平成28年8月27日（土）,suiexcel19 (19).xls
養成ぶり,959,1kg,1188,780,,平成28年8月27日（土）,suiexcel19 (19).xls
かつお,2007,1kg,916.1510791366907,432,,平成28年8月27日（土）,suiexcel19 (19).xls
養成まだい,6137,1kg,1564.8355555555556,864,,平成28年8月27日（土）,suiexcel19 (19).xls
養成はまち,1063,1kg,1762.9888268156424,972,,平成28年8月27日（土）,suiexcel19 (19).xls
養成かんぱち,2773,1kg,1721.7880633373934,1000,,平成28年8月27日（土）,suiexcel19 (19).xls
するめいか,3670,1kg,648,504,,平成28年8月27日（土）,suiexcel19 (19).xls
さけ,2024,1kg,2586.457608695652,1327,,平成28年8月27日（土）,suiexcel19 (19).xls
はも,1206,1kg,11000,100,,平成28年8月27日（土）,suiexcel19 (19).xls
たちうお,623,1kg,2516.363636363636,864,,平成28年8月27日（土）,suiexcel19 (19).xls
たこ,754,1kg,12000,626,,平成28年8月27日（土）,suiexcel19 (19).xls
あさり,1667,1kg,1054.117903930131,432,,平成28年8月27日（土）,suiexcel19 (19).xls
養成うなぎ,3141,1kg,4860,3078,,平成28年8月27日（土）,suiexcel19 (19).xls
冷凍もんごいか,380,1kg,3456,700,,平成28年8月27日（土）,suiexcel19 (19).xls
冷凍たこ,300,1kg,1242,972,,平成28年8月27日（土）,suiexcel19 (19).xls
冷凍えび,2669,1kg,3274.245353159851,1080,,平成28年8月27日（土）,suiexcel19 (19).xls
塩さば,6686,1kg,648,324,,平成28年8月27日（土）,suiexcel19 (19).xls
塩さけ,1120,1kg,968.1464285714285,650,,平成28年8月27日（土）,suiexcel19 (19).xls
塩すけそうこ,495,1kg,3732.12865497076,1080,,平成28年8月27日（土）,suiexcel19 (19).xls
塩さんま,5371,1kg,596,596,,平成28年8月27日（土）,suiexcel19 (19).xls
開干さんま,270,1kg,1327.5647058823529,648,,平成28年8月27日（土）,suiexcel19 (19).xls
開干あじ,219,1kg,1260.4594594594594,648,,平成28年8月27日（土）,suiexcel19 (19).xls
若干かれい,100,1kg,1836,864,,平成28年8月27日（土）,suiexcel19 (19).xls
ちりめん,1716,1kg,2580.412265758092,864,,平成28年8月27日（土）,suiexcel19 (19).xls
なまりぶし,13,1kg,665,665,,平成28年8月27日（土）,suiexcel19 (19).xls
くろまぐろ,186,1kg,4361.731182795699,2400,,平成28年8月29日（月）,suiexcel20 (16).xls
きわだ,2295,1kg,1823.1707798617967,260,,平成28年8月29日（月）,suiexcel20 (16).xls
あじ,368,1kg,425.5690607734807,300,,平成28年8月29日（月）,suiexcel20 (16).xls
さば,3382,1kg,597.2516316171138,270,,平成28年8月29日（月）,suiexcel20 (16).xls
まいわし,2602,1kg,216,108,,平成28年8月29日（月）,suiexcel20 (16).xls
さんま,9844,1kg,1188,977,,平成28年8月29日（月）,suiexcel20 (16).xls
養成ぶり,969,1kg,1275.1657142857143,550,,平成28年8月29日（月）,suiexcel20 (16).xls
かつお,3314,1kg,739,324,,平成28年8月29日（月）,suiexcel20 (16).xls
養成まだい,5929,1kg,1404,700,,平成28年8月29日（月）,suiexcel20 (16).xls
養成はまち,889,1kg,1754.9380165289258,972,,平成28年8月29日（月）,suiexcel20 (16).xls
養成かんぱち,2561,1kg,2225.8251457119068,1296,,平成28年8月29日（月）,suiexcel20 (16).xls
するめいか,5755,1kg,648,540,,平成28年8月29日（月）,suiexcel20 (16).xls
さけ,1806,1kg,2340.778947368421,1258,,平成28年8月29日（月）,suiexcel20 (16).xls
はも,1367,1kg,14000,216,,平成28年8月29日（月）,suiexcel20 (16).xls
たちうお,271,1kg,2321,864,,平成28年8月29日（月）,suiexcel20 (16).xls
たこ,609,1kg,12000,540,,平成28年8月29日（月）,suiexcel20 (16).xls
あさり,2157,1kg,1103.4022346368715,432,,平成28年8月29日（月）,suiexcel20 (16).xls
養成うなぎ,3051,1kg,4860,3000,,平成28年8月29日（月）,suiexcel20 (16).xls
冷凍もんごいか,328,1kg,3512,756,,平成28年8月29日（月）,suiexcel20 (16).xls
冷凍たこ,200,1kg,1242,972,,平成28年8月29日（月）,suiexcel20 (16).xls
冷凍えび,1407,1kg,3983.196261682243,1080,,平成28年8月29日（月）,suiexcel20 (16).xls
塩さば,2764,1kg,648,324,,平成28年8月29日（月）,suiexcel20 (16).xls
塩さけ,944,1kg,874.6969026548672,700,,平成28年8月29日（月）,suiexcel20 (16).xls
塩すけそうこ,159,1kg,3591.2418300653594,1861,,平成28年8月29日（月）,suiexcel20 (16).xls
塩さんま,5011,1kg,541,541,,平成28年8月29日（月）,suiexcel20 (16).xls
開干さんま,382,1kg,1141.645390070922,599,,平成28年8月29日（月）,suiexcel20 (16).xls
開干あじ,444,1kg,1174.389534883721,612,,平成28年8月29日（月）,suiexcel20 (16).xls
若干かれい,200,1kg,2700,540,,平成28年8月29日（月）,suiexcel20 (16).xls
ちりめん,2173,1kg,2669.7211093990754,594,,平成28年8月29日（月）,suiexcel20 (16).xls
なまりぶし,6,1kg,1134,1134,,平成28年8月29日（月）,suiexcel20 (16).xls
くろまぐろ,63,1kg,2672,3672,,平成28年8月30日（火）,suiexcel21 (14).xls
