品目,数量,単位,高値,安値,主な産地,日付,元ファイル
かき,3384,1kg,1979.2655565293603,972,,平成29年2月24日（金）,suiexcel16 (25).xls
冷凍もんごいか,948,1Kg,3240,810,,平成29年2月24日（金）,suiexcel16 (25).xls
冷凍たこ,600,1Kg,1242,972,,平成29年2月24日（金）,suiexcel16 (25).xls
冷凍えび,2709,1Kg,5076,1448,,平成29年2月24日（金）,suiexcel16 (25).xls
塩さば,5542,1kg,648,432,,平成29年2月24日（金）,suiexcel16 (25).xls
塩さけ,499,1kg,1102.4048096192384,730,,平成29年2月24日（金）,suiexcel16 (25).xls
塩すけそうこ,594,1Kg,3682.6666666666665,1296,,平成29年2月24日（金）,suiexcel16 (25).xls
開干さんま,553,1kg,1009.3399433427762,527,,平成29年2月24日（金）,suiexcel16 (25).xls
開干あじ,477,1kg,1298.7769516728624,648,,平成29年2月24日（金）,suiexcel16 (25).xls
若干かれい,227,1Kg,1053,540,,平成29年2月24日（金）,suiexcel16 (25).xls
ちりめん,1866,1Kg,2787.226148409894,864,,平成29年2月24日（金）,suiexcel16 (25).xls
かますごかまあげ,30,1Kg,2160,2160,,平成29年2月24日（金）,suiexcel16 (25).xls
くろまぐろ,270,1kg,3529.637037037037,2950,,平成29年2月25日（土）,suiexcel17 (25).xls
きわだ,1363,1kg,2501.3941018766754,540,,平成29年2月25日（土）,suiexcel17 (25).xls
あじ,276,1kg,1620,477,,平成29年2月25日（土）,suiexcel17 (25).xls
さば,6294,1kg,432,322,,平成29年2月25日（土）,suiexcel17 (25).xls
まいわし,2300,1kg,324,216,,平成29年2月25日（土）,suiexcel17 (25).xls
養成ぶり,5258,1kg,1188,730,,平成29年2月25日（土）,suiexcel17 (25).xls
養成まだい,5716,1kg,1827.653809971778,864,,平成29年2月25日（土）,suiexcel17 (25).xls
さごし,106,1kg,1188,778,,平成29年2月25日（土）,suiexcel17 (25).xls
かれい,1612,1kg,1080,623,,平成29年2月25日（土）,suiexcel17 (25).xls
養成はまち,980,1kg,1262.2267441860463,900,,平成29年2月25日（土）,suiexcel17 (25).xls
養成かんぱち,2353,1kg,1756.0073394495412,800,,平成29年2月25日（土）,suiexcel17 (25).xls
するめいか,510,1kg,1188,972,,平成29年2月25日（土）,suiexcel17 (25).xls
さけ,1955,1kg,1987.4847870182557,756,,平成29年2月25日（土）,suiexcel17 (25).xls
たこ,263,1kg,15500,1759,,平成29年2月25日（土）,suiexcel17 (25).xls
かに,602,1kg,4419.307692307692,2160,,平成29年2月25日（土）,suiexcel17 (25).xls
はまぐり,927,1kg,2160,432,,平成29年2月25日（土）,suiexcel17 (25).xls
あさり,3352,1kg,972,378,,平成29年2月25日（土）,suiexcel17 (25).xls
かき,7298,1kg,1944,893,,平成29年2月25日（土）,suiexcel17 (25).xls
冷凍もんごいか,920,1kg,3240,810,,平成29年2月25日（土）,suiexcel17 (25).xls
冷凍たこ,600,1kg,1242,972,,平成29年2月25日（土）,suiexcel17 (25).xls
冷凍えび,1765,1kg,5076,1931,,平成29年2月25日（土）,suiexcel17 (25).xls
塩さば,1782,1kg,648,432,,平成29年2月25日（土）,suiexcel17 (25).xls
塩さけ,1535,1kg,1225.2052117263843,710,,平成29年2月25日（土）,suiexcel17 (25).xls
塩すけそうこ,1168,1kg,3624.1428571428573,1080,,平成29年2月25日（土）,suiexcel17 (25).xls
開干さんま,743,1kg,1080,550,,平成29年2月25日（土）,suiexcel17 (25).xls
開干あじ,338,1kg,1080,479,,平成29年2月25日（土）,suiexcel17 (25).xls
若干かれい,209,1kg,2160,864,,平成29年2月25日（土）,suiexcel17 (25).xls
ちりめん,1497,1kg,3209.6010165184243,756,,平成29年2月25日（土）,suiexcel17 (25).xls
かますごかまあげ,110,1kg,3323,2012,,平成29年2月25日（土）,suiexcel17 (25).xls
くろまぐろ,102,1kg,3720,2400,,平成29年2月27日（月）,suiexcel18 (25).xls
きわだ,1343,1kg,3406.0588235294117,540,,平成29年2月27日（月）,suiexcel18 (25).xls
あじ,5340,1kg,432,243,,平成29年2月27日（月）,suiexcel18 (25).xls
さば,4261,1kg,1089.7344753747323,270,,平成29年2月27日（月）,suiexcel18 (25).xls
まいわし,2566,1kg,270,162,,平成29年2月27日（月）,suiexcel18 (25).xls
養成ぶり,5097,1kg,1188,750,,平成29年2月27日（月）,suiexcel18 (25).xls
養成まだい,4365,1kg,1750.9159120310478,864,,平成29年2月27日（月）,suiexcel18 (25).xls
さごし,668,1kg,972,650,,平成29年2月27日（月）,suiexcel18 (25).xls
かれい,817,1kg,1134,695,,平成29年2月27日（月）,suiexcel18 (25).xls
養成はまち,4321,1kg,1439.0389610389611,650,,平成29年2月27日（月）,suiexcel18 (25).xls
養成かんぱち,1392,1kg,1700.6112600536194,700,,平成29年2月27日（月）,suiexcel18 (25).xls
するめいか,1425,1kg,1123,918,,平成29年2月27日（月）,suiexcel18 (25).xls
さけ,942,1kg,2522.112920738328,1486,,平成29年2月27日（月）,suiexcel18 (25).xls
たこ,229,1kg,5600,756,,平成29年2月27日（月）,suiexcel18 (25).xls
かに,328,1kg,3720.2111801242236,1935,,平成29年2月27日（月）,suiexcel18 (25).xls
はまぐり,788,1kg,2160,432,,平成29年2月27日（月）,suiexcel18 (25).xls
あさり,3390,1kg,992.7138461538461,378,,平成29年2月27日（月）,suiexcel18 (25).xls
かき,3261,1kg,2526.922855773838,1283,,平成29年2月27日（月）,suiexcel18 (25).xls
冷凍もんごいか,978,1kg,3240,810,,平成29年2月27日（月）,suiexcel18 (25).xls
冷凍たこ,600,1kg,1242,972,,平成29年2月27日（月）,suiexcel18 (25).xls
冷凍えび,2087,1kg,5076,1715,,平成29年2月27日（月）,suiexcel18 (25).xls
塩さば,3613,1kg,648,432,,平成29年2月27日（月）,suiexcel18 (25).xls
塩さけ,1354,1kg,1318.669128508124,747,,平成29年2月27日（月）,suiexcel18 (25).xls
塩すけそうこ,497,1kg,3226.691891891892,1080,,平成29年2月27日（月）,suiexcel18 (25).xls
塩さんま,23,1kg,563,563,,平成29年2月27日（月）,suiexcel18 (25).xls
開干さんま,708,1kg,1096.3130841121495,571,,平成29年2月27日（月）,suiexcel18 (25).xls
開干あじ,388,1kg,1411.0425531914893,648,,平成29年2月27日（月）,suiexcel18 (25).xls
若干かれい,216,1kg,2160,648,,平成29年2月27日（月）,suiexcel18 (25).xls
ちりめん,1295,1kg,2916,1296,,平成29年2月27日（月）,suiexcel18 (25).xls
かますごかまあげ,60,1kg,2160,2160,,平成29年2月27日（月）,suiexcel18 (25).xls
くろまぐろ,88,1kg,3716.690476190476,2900,,平成29年2月28日（火）,suiexcel19 (25).xls
きわだ,923,1kg,3490.508670520231,600,,平成29年2月28日（火）,suiexcel19 (25).xls
あじ,1982,1kg,458,270,,平成29年2月28日（火）,suiexcel19 (25).xls
さば,6314,1kg,378,270,,平成29年2月28日（火）,suiexcel19 (25).xls
まいわし,2730,1kg,270,162,,平成29年2月28日（火）,suiexcel19 (25).xls
養成ぶり,3345,1kg,1188,750,,平成29年2月28日（火）,suiexcel19 (25).xls
養成まだい,4407,1kg,1684.5392731535756,864,,平成29年2月28日（火）,suiexcel19 (25).xls
さごし,400,1kg,972,864,,平成29年2月28日（火）,suiexcel19 (25).xls
かれい,3250,1kg,972,622,,平成29年2月28日（火）,suiexcel19 (25).xls
養成はまち,784,1kg,1242,972,,平成29年2月28日（火）,suiexcel19 (25).xls
養成かんぱち,1438,1kg,1766.2684931506851,800,,平成29年2月28日（火）,suiexcel19 (25).xls
するめいか,1375,1kg,972,838,,平成29年2月28日（火）,suiexcel19 (25).xls
さけ,1215,1kg,2356.9667519181585,756,,平成29年2月28日（火）,suiexcel19 (25).xls
たこ,227,1Kg,11200,1242,,平成29年2月28日（火）,suiexcel19 (25).xls
かに,218,1kg,4528.606837606838,2160,,平成29年2月28日（火）,suiexcel19 (25).xls
はまぐり,7448,1kg,2160,432,,平成29年2月28日（火）,suiexcel19 (25).xls
あさり,3462,1kg,1038.5813415574403,378,,平成29年2月28日（火）,suiexcel19 (25).xls
かき,3231,1kg,2160,864,,平成29年2月28日（火）,suiexcel19 (25).xls
冷凍もんごいか,937,1kg,3240,777,,平成29年2月28日（火）,suiexcel19 (25).xls
冷凍たこ,600,1kg,1242,972,,平成29年2月28日（火）,suiexcel19 (25).xls
冷凍えび,1708,1kg,5076,2106,,平成29年2月28日（火）,suiexcel19 (25).xls
塩さば,1228,1kg,648,432,,平成29年2月28日（火）,suiexcel19 (25).xls
塩さけ,24,1kg,1259.5833333333335,850,,平成29年2月28日（火）,suiexcel19 (25).xls
塩すけそうこ,139,1kg,3657.278195488722,1887,,平成29年2月28日（火）,suiexcel19 (25).xls
塩さんま,353,1kg,442,442,,平成29年2月28日（火）,suiexcel19 (25).xls
開干さんま,489,1kg,931.8071979434447,488,,平成29年2月28日（火）,suiexcel19 (25).xls
開干あじ,656,1kg,1080,475,,平成29年2月28日（火）,suiexcel19 (25).xls
若干かれい,100,1kg,2160,864,,平成29年2月28日（火）,suiexcel19 (25).xls
ちりめん,1722,1kg,3802.328671328671,670,,平成29年2月28日（火）,suiexcel19 (25).xls
くろまぐろ,112,1kg,3135,3135,,平成29年3月1日（水）,suiexcel (26).xls
きわだ,1032,1kg,3121.9856115107914,1000,,平成29年3月1日（水）,suiexcel (26).xls
あじ,1280,1kg,1030,378,,平成29年3月1日（水）,suiexcel (26).xls
さば,4093,1kg,378,265,,平成29年3月1日（水）,suiexcel (26).xls
まいわし,2455,1kg,234,108,,平成29年3月1日（水）,suiexcel (26).xls
養成ぶり,2475,1kg,1311.6877729257642,400,,平成29年3月1日（水）,suiexcel (26).xls
養成まだい,8917,1kg,1500.9557109557109,400,,平成29年3月1日（水）,suiexcel (26).xls
さごし,354,1kg,940,843,,平成29年3月1日（水）,suiexcel (26).xls
かれい,1620,1kg,7000,713,,平成29年3月1日（水）,suiexcel (26).xls
養成はまち,707,1kg,1253.5751295336786,900,,平成29年3月1日（水）,suiexcel (26).xls
養成かんぱち,1417,1kg,1723.8611987381705,800,,平成29年3月1日（水）,suiexcel (26).xls
するめいか,1740,1kg,864,756,,平成29年3月1日（水）,suiexcel (26).xls
さけ,3664,1kg,1445.6180811808117,756,,平成29年3月1日（水）,suiexcel (26).xls
たこ,196,1kg,16100,972,,平成29年3月1日（水）,suiexcel (26).xls
かに,496,1kg,5406.4,1728,,平成29年3月1日（水）,suiexcel (26).xls
はまぐり,3463,1kg,3240,432,,平成29年3月1日（水）,suiexcel (26).xls
あさり,3218,1kg,972,378,,平成29年3月1日（水）,suiexcel (26).xls
かき,2857,1kg,2160,864,,平成29年3月1日（水）,suiexcel (26).xls
冷凍もんごいか,729,1kg,3240,743,,平成29年3月1日（水）,suiexcel (26).xls
冷凍たこ,500,1kg,1404,1026,,平成29年3月1日（水）,suiexcel (26).xls
冷凍えび,2239,1kg,3615.4248927038625,1290,,平成29年3月1日（水）,suiexcel (26).xls
塩さば,3965,1kg,648,432,,平成29年3月1日（水）,suiexcel (26).xls
塩さけ,4730,1kg,1620,834,,平成29年3月1日（水）,suiexcel (26).xls
塩すけそうこ,2347,1kg,3404.628151260504,756,,平成29年3月1日（水）,suiexcel (26).xls
塩さんま,75,1kg,463.4,259,,平成29年3月1日（水）,suiexcel (26).xls
開干さんま,848,1kg,1080,532,,平成29年3月1日（水）,suiexcel (26).xls
開干あじ,366,1kg,1080,648,,平成29年3月1日（水）,suiexcel (26).xls
ちりめん,784,1kg,3804.998699609883,1902,,平成29年3月1日（水）,suiexcel (26).xls
かなぎちりめん,600,1kg,2484,324,,平成29年3月1日（水）,suiexcel (26).xls
くろまぐろ,112,1kg,3135,3135,,平成29年3月2日（木）,suiexcel1 (26).xls
きわだ,732,1kg,3121.9856115107914,1000,,平成29年3月2日（木）,suiexcel1 (26).xls
あじ,1080,1kg,1030,432,,平成29年3月2日（木）,suiexcel1 (26).xls
さば,3493,1kg,378,265,,平成29年3月2日（木）,suiexcel1 (26).xls
まいわし,1955,1kg,270,162,,平成29年3月2日（木）,suiexcel1 (26).xls
養成ぶり,2575,1kg,1311.6877729257642,400,,平成29年3月2日（木）,suiexcel1 (26).xls
養成まだい,4917,1kg,1500.9557109557109,400,,平成29年3月2日（木）,suiexcel1 (26).xls
さごし,124,1kg,1080,843,,平成29年3月2日（木）,suiexcel1 (26).xls
かれい,1520,1kg,7000,648,,平成29年3月2日（木）,suiexcel1 (26).xls
養成はまち,737,1kg,1253.5751295336786,900,,平成29年3月2日（木）,suiexcel1 (26).xls
養成かんぱち,1461,1kg,1723.8611987381705,800,,平成29年3月2日（木）,suiexcel1 (26).xls
するめいか,1640,1kg,810,702,,平成29年3月2日（木）,suiexcel1 (26).xls
さけ,3664,1kg,1445.6180811808117,756,,平成29年3月2日（木）,suiexcel1 (26).xls
たこ,198,1kg,16100,1620,,平成29年3月2日（木）,suiexcel1 (26).xls
かに,326,1kg,5406.4,2100,,平成29年3月2日（木）,suiexcel1 (26).xls
はまぐり,4963,1kg,2160,432,,平成29年3月2日（木）,suiexcel1 (26).xls
あさり,3418,1kg,972,378,,平成29年3月2日（木）,suiexcel1 (26).xls
かき,2957,1kg,1944,864,,平成29年3月2日（木）,suiexcel1 (26).xls
冷凍もんごいか,729,1kg,3240,743,,平成29年3月2日（木）,suiexcel1 (26).xls
冷凍たこ,500,1kg,1404,1026,,平成29年3月2日（木）,suiexcel1 (26).xls
冷凍えび,2239,1kg,3615.4248927038625,1290,,平成29年3月2日（木）,suiexcel1 (26).xls
塩さば,3665,1kg,648,432,,平成29年3月2日（木）,suiexcel1 (26).xls
塩さけ,2730,1kg,834,834,,平成29年3月2日（木）,suiexcel1 (26).xls
塩すけそうこ,1847,1kg,3404.628151260504,540,,平成29年3月2日（木）,suiexcel1 (26).xls
塩さんま,6075,1kg,864,259,,平成29年3月2日（木）,suiexcel1 (26).xls
開干さんま,848,1kg,1080,532,,平成29年3月2日（木）,suiexcel1 (26).xls
開干あじ,266,1kg,1080,648,,平成29年3月2日（木）,suiexcel1 (26).xls
ちりめん,1734,1kg,2592,324,,平成29年3月2日（木）,suiexcel1 (26).xls
くろまぐろ,249,1kg,3560.4417670682733,2700,,平成29年3月3日（金）,suiexcel2 (26).xls
きわだ,2044,1kg,2613.2737611697808,420,,平成29年3月3日（金）,suiexcel2 (26).xls
あじ,712,1kg,984.8238213399504,300,,平成29年3月3日（金）,suiexcel2 (26).xls
さば,3533,1kg,399.8159509202454,270,,平成29年3月3日（金）,suiexcel2 (26).xls
まいわし,1960,1kg,270,162,,平成29年3月3日（金）,suiexcel2 (26).xls
養成ぶり,3887,1kg,1188,710,,平成29年3月3日（金）,suiexcel2 (26).xls
養成まだい,5880,1kg,1433.4804381846636,500,,平成29年3月3日（金）,suiexcel2 (26).xls
さごし,280,1kg,950,734,,平成29年3月3日（金）,suiexcel2 (26).xls
かれい,2296,1kg,907,509,,平成29年3月3日（金）,suiexcel2 (26).xls
養成はまち,1594,1kg,1242,972,,平成29年3月3日（金）,suiexcel2 (26).xls
養成かんぱち,2776,1kg,1567.3504823151125,1000,,平成29年3月3日（金）,suiexcel2 (26).xls
するめいか,990,1kg,918,796,,平成29年3月3日（金）,suiexcel2 (26).xls
さけ,2005,1kg,2402.141931302657,756,,平成29年3月3日（金）,suiexcel2 (26).xls
たこ,395,1kg,14100,1188,,平成29年3月3日（金）,suiexcel2 (26).xls
かに,618,1kg,4957.890625,2160,,平成29年3月3日（金）,suiexcel2 (26).xls
はまぐり,5930,1kg,2160,432,,平成29年3月3日（金）,suiexcel2 (26).xls
あさり,4138,1kg,1040.5330926594465,378,,平成29年3月3日（金）,suiexcel2 (26).xls
かき,2381,1kg,1944,840,,平成29年3月3日（金）,suiexcel2 (26).xls
冷凍もんごいか,735,1kg,3240,700,,平成29年3月3日（金）,suiexcel2 (26).xls
冷凍たこ,534,1kg,1404,650,,平成29年3月3日（金）,suiexcel2 (26).xls
冷凍えび,2268,1kg,2943.8703703703704,1290,,平成29年3月3日（金）,suiexcel2 (26).xls
塩さば,2356,1kg,648,432,,平成29年3月3日（金）,suiexcel2 (26).xls
塩さけ,2412,1kg,1057,1057,,平成29年3月3日（金）,suiexcel2 (26).xls
塩すけそうこ,716,1kg,3617.9523809523807,864,,平成29年3月3日（金）,suiexcel2 (26).xls
塩さんま,6225,1kg,864,288,,平成29年3月3日（金）,suiexcel2 (26).xls
開干さんま,354,1kg,1080,566,,平成29年3月3日（金）,suiexcel2 (26).xls
開干あじ,181,1kg,1312,648,,平成29年3月3日（金）,suiexcel2 (26).xls
ちりめん,1024,1kg,3024,1296,,平成29年3月3日（金）,suiexcel2 (26).xls
くろまぐろ,377,1kg,4351.427055702918,920,,平成29年3月4日（土）,suiexcel3 (26).xls
きわだ,831,1kg,6214.638743455497,864,,平成29年3月4日（土）,suiexcel3 (26).xls
あじ,808,1kg,6000,486,,平成29年3月4日（土）,suiexcel3 (26).xls
さば,6711,1kg,324,216,,平成29年3月4日（土）,suiexcel3 (26).xls
まいわし,1229,1kg,432,216,,平成29年3月4日（土）,suiexcel3 (26).xls
養成ぶり,3966,1kg,1188,720,,平成29年3月4日（土）,suiexcel3 (26).xls
養成まだい,5745,1kg,1738.4570383912248,864,,平成29年3月4日（土）,suiexcel3 (26).xls
さごし,680,1kg,950,324,,平成29年3月4日（土）,suiexcel3 (26).xls
かれい,1949,1kg,11700,435,,平成29年3月4日（土）,suiexcel3 (26).xls
養成はまち,1075,1kg,1564.3101265822784,500,,平成29年3月4日（土）,suiexcel3 (26).xls
養成かんぱち,2306,1kg,1769.7685009487668,800,,平成29年3月4日（土）,suiexcel3 (26).xls
するめいか,1605,1kg,864,756,,平成29年3月4日（土）,suiexcel3 (26).xls
さけ,1756,1kg,2591.432669322709,756,,平成29年3月4日（土）,suiexcel3 (26).xls
たこ,197,1kg,11100,1512,,平成29年3月4日（土）,suiexcel3 (26).xls
かに,450,1kg,4531.255033557047,2338,,平成29年3月4日（土）,suiexcel3 (26).xls
はまぐり,574,1kg,2160,432,,平成29年3月4日（土）,suiexcel3 (26).xls
あさり,3306,1kg,996.9882352941177,100,,平成29年3月4日（土）,suiexcel3 (26).xls
かき,6885,1kg,1944,761,,平成29年3月4日（土）,suiexcel3 (26).xls
冷凍もんごいか,738,1kg,3240,700,,平成29年3月4日（土）,suiexcel3 (26).xls
冷凍たこ,500,1kg,1404,1026,,平成29年3月4日（土）,suiexcel3 (26).xls
冷凍えび,2445,1kg,4323.036144578313,1290,,平成29年3月4日（土）,suiexcel3 (26).xls
塩さば,1894,1kg,648,432,,平成29年3月4日（土）,suiexcel3 (26).xls
塩さけ,1232,1kg,998,998,,平成29年3月4日（土）,suiexcel3 (26).xls
塩すけそうこ,951,1kg,3488.978779840849,864,,平成29年3月4日（土）,suiexcel3 (26).xls
塩さんま,83,1kg,517.5301204819277,286,,平成29年3月4日（土）,suiexcel3 (26).xls
開干さんま,579,1kg,1080,591,,平成29年3月4日（土）,suiexcel3 (26).xls
開干あじ,413,1kg,1080,648,,平成29年3月4日（土）,suiexcel3 (26).xls
ちりめん,1090,1kg,1693,1693,,平成29年3月4日（土）,suiexcel3 (26).xls
かなぎちりめん,1300,1kg,2808,864,,平成29年3月4日（土）,suiexcel3 (26).xls
くろまぐろ,108,1kg,3719.3888888888887,2400,,平成29年3月6日（月）,suiexcel4 (26).xls
きわだ,1531,1kg,3123.348005502063,500,,平成29年3月6日（月）,suiexcel4 (26).xls
あじ,2103,1kg,7500,486,,平成29年3月6日（月）,suiexcel4 (26).xls
さば,6693,1kg,399.448395490026,270,,平成29年3月6日（月）,suiexcel4 (26).xls
まいわし,2788,1kg,216,108,,平成29年3月6日（月）,suiexcel4 (26).xls
