品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成まだい,3032,1Kg,1350,0,540,日付不明,suiexcel-8 (19).xlsx
さごし,236,1kg,864,0,648,日付不明,suiexcel-8 (19).xlsx
かれい,1657,1kg,648,0,432,日付不明,suiexcel-8 (19).xlsx
養成はまち,406,1kg,1300,0,950,日付不明,suiexcel-8 (19).xlsx
養成かんぱち,905,1kg,2106,0,1080,日付不明,suiexcel-8 (19).xlsx
するめいか,467,1kg,1404,0,1296,日付不明,suiexcel-8 (19).xlsx
さけ,1454,1kg,2052,0,1836,日付不明,suiexcel-8 (19).xlsx
たこ,109,1kg,4000,0,1400,日付不明,suiexcel-8 (19).xlsx
かに,246,1kg,1728,0,1512,日付不明,suiexcel-8 (19).xlsx
はまぐり,265,1kg,1944,0,756,日付不明,suiexcel-8 (19).xlsx
あさり,689,1kg,1512,0,432,日付不明,suiexcel-8 (19).xlsx
かき,1858,1kg,5000,0,670,日付不明,suiexcel-8 (19).xlsx
冷凍もんごいか,150,1kg,4320,3456,1188,日付不明,suiexcel-8 (19).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-8 (19).xlsx
冷凍えび,1377,1kg,4320,1836,972,日付不明,suiexcel-8 (19).xlsx
塩さば,1590,1kg,920,0,440,日付不明,suiexcel-8 (19).xlsx
塩さけ,2445,1kg,1600,0,670,日付不明,suiexcel-8 (19).xlsx
塩すけそうこ,538,1kg,2250,0,1000,日付不明,suiexcel-8 (19).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-8 (19).xlsx
開干さんま,108,1kg,2160,0,1080,日付不明,suiexcel-8 (19).xlsx
開干あじ,255,1kg,1944,0,1080,日付不明,suiexcel-8 (19).xlsx
若干かれい,316,1kg,1296,0,810,日付不明,suiexcel-8 (19).xlsx
ちりめん,180,1kg,2800,0,1600,日付不明,suiexcel-8 (19).xlsx
かますごかまあげ,60,1kg,1188,1188,1188,日付不明,suiexcel-8 (19).xlsx
くろまぐろ,1076.8,1kg,3996,3888,3726,日付不明,suiexcel-9 (22).xlsx
きわだ,1251.1,1kg,1998,1296,918,日付不明,suiexcel-9 (22).xlsx
あじ,1401,1kg,594,0,486,日付不明,suiexcel-9 (22).xlsx
さば,2688,1kg,432,0,324,日付不明,suiexcel-9 (22).xlsx
まいわし,952,1kg,480,0,170,日付不明,suiexcel-9 (22).xlsx
養成ぶり,1912,1kg,1650,0,900,日付不明,suiexcel-9 (22).xlsx
養成まだい,3643,1Kg,1350,0,540,日付不明,suiexcel-9 (22).xlsx
さごし,770,1kg,972,0,756,日付不明,suiexcel-9 (22).xlsx
かれい,714,1kg,1080,0,864,日付不明,suiexcel-9 (22).xlsx
養成はまち,379,1kg,1404,0,1026,日付不明,suiexcel-9 (22).xlsx
養成かんぱち,927,1kg,2106,0,1080,日付不明,suiexcel-9 (22).xlsx
するめいか,876,1kg,1188,0,1080,日付不明,suiexcel-9 (22).xlsx
さけ,1638,1kg,2160,0,1944,日付不明,suiexcel-9 (22).xlsx
たこ,130,1kg,4000,0,2000,日付不明,suiexcel-9 (22).xlsx
かに,358,1kg,1620,0,1404,日付不明,suiexcel-9 (22).xlsx
はまぐり,325,1kg,2160,0,756,日付不明,suiexcel-9 (22).xlsx
あさり,537,1kg,1512,0,432,日付不明,suiexcel-9 (22).xlsx
かき,2597,1kg,5000,0,500,日付不明,suiexcel-9 (22).xlsx
冷凍もんごいか,100,1kg,4320,3456,1188,日付不明,suiexcel-9 (22).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-9 (22).xlsx
冷凍えび,1437,1kg,4320,1836,972,日付不明,suiexcel-9 (22).xlsx
塩さば,500,1kg,920,0,530,日付不明,suiexcel-9 (22).xlsx
塩さけ,1699,1kg,2100,0,400,日付不明,suiexcel-9 (22).xlsx
塩すけそうこ,996,1kg,2570,0,700,日付不明,suiexcel-9 (22).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-9 (22).xlsx
開干さんま,208,1kg,2160,0,1080,日付不明,suiexcel-9 (22).xlsx
開干あじ,432,1kg,1400,0,120,日付不明,suiexcel-9 (22).xlsx
若干かれい,200,1kg,1620,0,864,日付不明,suiexcel-9 (22).xlsx
ちりめん,800,1kg,3650,0,800,日付不明,suiexcel-9 (22).xlsx
かますごかまあげ,83,1kg,1188,1188,1188,日付不明,suiexcel-9 (22).xlsx
くろまぐろ,643,1kg,3800,0,1000,日付不明,suiexcel-10 (21).xlsx
きわだ,1040,1kg,3000,0,1500,日付不明,suiexcel-10 (21).xlsx
あじ,549,1kg,1800,0,300,日付不明,suiexcel-10 (21).xlsx
さば,2541,1kg,594,0,486,日付不明,suiexcel-10 (21).xlsx
まいわし,1500,1kg,270,0,162,日付不明,suiexcel-10 (21).xlsx
養成ぶり,2516,1kg,1650,0,900,日付不明,suiexcel-10 (21).xlsx
養成まだい,5940,1kg,1450,0,900,日付不明,suiexcel-10 (21).xlsx
さごし,295,1kg,1080,0,864,日付不明,suiexcel-10 (21).xlsx
かれい,1124,1kg,1188,0,972,日付不明,suiexcel-10 (21).xlsx
養成はまち,662,1kg,1310,0,950,日付不明,suiexcel-10 (21).xlsx
養成かんぱち,1706,1kg,1920,0,1600,日付不明,suiexcel-10 (21).xlsx
するめいか,16,1kg,2750,2750,2750,日付不明,suiexcel-10 (21).xlsx
さけ,2499,1kg,2160,0,1944,日付不明,suiexcel-10 (21).xlsx
たこ,136,1kg,3900,0,2000,日付不明,suiexcel-10 (21).xlsx
かに,490,1kg,1620,0,1404,日付不明,suiexcel-10 (21).xlsx
はまぐり,409,1kg,2376,0,756,日付不明,suiexcel-10 (21).xlsx
あさり,1017,1kg,1512,0,324,日付不明,suiexcel-10 (21).xlsx
かき,3384,1kg,5000,0,600,日付不明,suiexcel-10 (21).xlsx
冷凍もんごいか,156,1kg,4320,3456,1188,日付不明,suiexcel-10 (21).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-10 (21).xlsx
冷凍えび,1403,1kg,4320,1836,972,日付不明,suiexcel-10 (21).xlsx
塩さば,1114,1kg,1430,0,530,日付不明,suiexcel-10 (21).xlsx
塩さけ,744,1kg,2100,0,300,日付不明,suiexcel-10 (21).xlsx
塩すけそうこ,99,1kg,2640,0,1700,日付不明,suiexcel-10 (21).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-10 (21).xlsx
開干さんま,200,1kg,2160,0,1296,日付不明,suiexcel-10 (21).xlsx
開干あじ,317,1kg,1944,0,1080,日付不明,suiexcel-10 (21).xlsx
若干かれい,150,1kg,1620,0,972,日付不明,suiexcel-10 (21).xlsx
ちりめん,324,1kg,2700,0,1296,日付不明,suiexcel-10 (21).xlsx
かますごかまあげ,83,1kg,1188,1188,1188,日付不明,suiexcel-10 (21).xlsx
くろまぐろ,848,1kg,3888,3564,2700,日付不明,suiexcel-11 (21).xlsx
きわだ,686,1kg,2376,1728,2376,日付不明,suiexcel-11 (21).xlsx
あじ,324,1kg,432,0,324,日付不明,suiexcel-11 (21).xlsx
さば,1607,1kg,756,0,648,日付不明,suiexcel-11 (21).xlsx
まいわし,1192,1kg,324,0,216,日付不明,suiexcel-11 (21).xlsx
養成ぶり,1850,1kg,1650,0,900,日付不明,suiexcel-11 (21).xlsx
養成まだい,4675,1kg,1300,0,900,日付不明,suiexcel-11 (21).xlsx
さごし,348,1kg,1080,0,864,日付不明,suiexcel-11 (21).xlsx
かれい,2852,1kg,1080,0,864,日付不明,suiexcel-11 (21).xlsx
養成はまち,550,1kg,1300,0,950,日付不明,suiexcel-11 (21).xlsx
養成かんぱち,1335,1kg,1900,0,1600,日付不明,suiexcel-11 (21).xlsx
するめいか,824,1kg,1242,0,1134,日付不明,suiexcel-11 (21).xlsx
さけ,2454,1kg,2160,0,1944,日付不明,suiexcel-11 (21).xlsx
たこ,143,1kg,3900,0,2000,日付不明,suiexcel-11 (21).xlsx
かに,327,1kg,1404,0,1188,日付不明,suiexcel-11 (21).xlsx
はまぐり,470,1kg,2592,0,756,日付不明,suiexcel-11 (21).xlsx
あさり,935,1kg,1944,0,324,日付不明,suiexcel-11 (21).xlsx
かき,2428,1kg,5000,0,500,日付不明,suiexcel-11 (21).xlsx
冷凍もんごいか,100,1kg,4320,3456,1188,日付不明,suiexcel-11 (21).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-11 (21).xlsx
冷凍えび,1418,1kg,4320,1836,972,日付不明,suiexcel-11 (21).xlsx
塩さば,808,1kg,920,0,240,日付不明,suiexcel-11 (21).xlsx
塩さけ,911,1kg,1550,0,220,日付不明,suiexcel-11 (21).xlsx
塩すけそうこ,72,1kg,2570,0,2080,日付不明,suiexcel-11 (21).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-11 (21).xlsx
開干さんま,116,1kg,2160,0,1296,日付不明,suiexcel-11 (21).xlsx
開干あじ,445,1kg,1400,0,120,日付不明,suiexcel-11 (21).xlsx
若干かれい,200,1kg,1620,0,972,日付不明,suiexcel-11 (21).xlsx
ちりめん,438,1kg,2700,0,1296,日付不明,suiexcel-11 (21).xlsx
かますごかまあげ,118,1kg,1188,1188,1188,日付不明,suiexcel-11 (21).xlsx
くろまぐろ,489,1kg,3996,3780,3564,日付不明,suiexcel-12 (19).xlsx
きわだ,1093,1kg,2160,1620,1296,日付不明,suiexcel-12 (19).xlsx
あじ,212,1kg,2800,0,550,日付不明,suiexcel-12 (19).xlsx
さば,1346,1kg,2080,0,380,日付不明,suiexcel-12 (19).xlsx
まいわし,1841,1kg,432,0,324,日付不明,suiexcel-12 (19).xlsx
養成ぶり,1325,1kg,1650,0,800,日付不明,suiexcel-12 (19).xlsx
養成まだい,3151,1Kg,1350,0,540,日付不明,suiexcel-12 (19).xlsx
さごし,742,1kg,1080,0,864,日付不明,suiexcel-12 (19).xlsx
かれい,1695,1kg,972,0,756,日付不明,suiexcel-12 (19).xlsx
養成はまち,376,1kg,1404,0,1026,日付不明,suiexcel-12 (19).xlsx
養成かんぱち,821,1kg,2106,0,1080,日付不明,suiexcel-12 (19).xlsx
するめいか,912,1kg,1188,0,1080,日付不明,suiexcel-12 (19).xlsx
さけ,1633,1kg,2052,0,1836,日付不明,suiexcel-12 (19).xlsx
たこ,252,1kg,5000,0,2000,日付不明,suiexcel-12 (19).xlsx
かに,84,1kg,4000,0,570,日付不明,suiexcel-12 (19).xlsx
はまぐり,575,1kg,2592,0,756,日付不明,suiexcel-12 (19).xlsx
あさり,751,1kg,1512,0,324,日付不明,suiexcel-12 (19).xlsx
かき,2249,1kg,5000,0,600,日付不明,suiexcel-12 (19).xlsx
冷凍もんごいか,138,1kg,4320,3456,1188,日付不明,suiexcel-12 (19).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-12 (19).xlsx
冷凍えび,1241,1kg,4320,1836,972,日付不明,suiexcel-12 (19).xlsx
塩さば,514,1kg,960,0,600,日付不明,suiexcel-12 (19).xlsx
塩さけ,1023,1kg,1350,0,1050,日付不明,suiexcel-12 (19).xlsx
塩すけそうこ,226,1kg,2250,0,900,日付不明,suiexcel-12 (19).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-12 (19).xlsx
開干さんま,158,1kg,2160,0,1080,日付不明,suiexcel-12 (19).xlsx
開干あじ,407,1kg,1944,0,972,日付不明,suiexcel-12 (19).xlsx
若干かれい,200,1kg,1620,0,864,日付不明,suiexcel-12 (19).xlsx
ちりめん,1004,1kg,2700,0,1296,日付不明,suiexcel-12 (19).xlsx
かますごかまあげ,90,1kg,1188,1188,1188,日付不明,suiexcel-12 (19).xlsx
くろまぐろ,685,1kg,3888,3726,3564,日付不明,suiexcel-13 (17).xlsx
きわだ,618,1kg,2160,1620,864,日付不明,suiexcel-13 (17).xlsx
あじ,153,1kg,1782,0,1674,日付不明,suiexcel-13 (17).xlsx
さば,1964,1kg,540,0,432,日付不明,suiexcel-13 (17).xlsx
まいわし,1477,1kg,378,0,270,日付不明,suiexcel-13 (17).xlsx
養成ぶり,1449,1kg,1650,0,930,日付不明,suiexcel-13 (17).xlsx
養成まだい,4058,1kg,1450,0,900,日付不明,suiexcel-13 (17).xlsx
さごし,312,1kg,1080,0,864,日付不明,suiexcel-13 (17).xlsx
かれい,1116,1kg,1080,0,864,日付不明,suiexcel-13 (17).xlsx
養成はまち,489,1kg,1480,0,950,日付不明,suiexcel-13 (17).xlsx
養成かんぱち,1306,1kg,1900,0,1500,日付不明,suiexcel-13 (17).xlsx
するめいか,351,1kg,1188,0,1080,日付不明,suiexcel-13 (17).xlsx
さけ,1791,1kg,2160,0,1944,日付不明,suiexcel-13 (17).xlsx
たこ,91,1kg,5000,0,2000,日付不明,suiexcel-13 (17).xlsx
かに,57,1kg,8600,0,2000,日付不明,suiexcel-13 (17).xlsx
はまぐり,666,1kg,2700,0,756,日付不明,suiexcel-13 (17).xlsx
あさり,722,1kg,1944,0,324,日付不明,suiexcel-13 (17).xlsx
かき,2451,1kg,5000,0,600,日付不明,suiexcel-13 (17).xlsx
冷凍もんごいか,130,1kg,4320,3456,1188,日付不明,suiexcel-13 (17).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-13 (17).xlsx
冷凍えび,1107,1kg,4320,1836,972,日付不明,suiexcel-13 (17).xlsx
塩さば,748,1kg,920,0,440,日付不明,suiexcel-13 (17).xlsx
塩さけ,262,1kg,1160,0,1030,日付不明,suiexcel-13 (17).xlsx
塩すけそうこ,101,1kg,2570,0,2040,日付不明,suiexcel-13 (17).xlsx
塩さんま,0,0,0,0,0,日付不明,suiexcel-13 (17).xlsx
開干さんま,220,1kg,2160,0,1296,日付不明,suiexcel-13 (17).xlsx
開干あじ,246,1kg,1944,0,972,日付不明,suiexcel-13 (17).xlsx
若干かれい,216,1kg,1944,0,864,日付不明,suiexcel-13 (17).xlsx
ちりめん,624,1kg,2052,0,810,日付不明,suiexcel-13 (17).xlsx
かますごかまあげ,78,1kg,1188,1188,1188,日付不明,suiexcel-13 (17).xlsx
くろまぐろ,1251,1Kg,3996,3672,2700,日付不明,suiexcel (122).xls
きわだ,891,1Kg,2376,1836,1296,日付不明,suiexcel (122).xls
あじ,2477,1Kg,540,0,432,日付不明,suiexcel (122).xls
さば,1250,1Kg,540,0,432,日付不明,suiexcel (122).xls
まいわし,1775,1Kg,378,0,270,日付不明,suiexcel (122).xls
養成ぶり,1123,1kg,1650,0,900,日付不明,suiexcel (122).xls
養成まだい,4707,1kg,1300,0,780,日付不明,suiexcel (122).xls
さごし,379,1Kg,972,0,756,日付不明,suiexcel (122).xls
かれい,1443,1kg,3000,0,340,日付不明,suiexcel (122).xls
養成はまち,449,1kg,1420,0,1000,日付不明,suiexcel (122).xls
養成かんぱち,1136,1Kg,2106,0,1080,日付不明,suiexcel (122).xls
するめいか,900,1Kg,1026,0,918,日付不明,suiexcel (122).xls
さけ,1847,1Kg,2160,0,1944,日付不明,suiexcel (122).xls
たこ,141,1kg,4500,0,1600,日付不明,suiexcel (122).xls
かに,1303,1Kg,1188,0,972,日付不明,suiexcel (122).xls
はまぐり,386,1Kg,2700,0,756,日付不明,suiexcel (122).xls
あさり,1005,1Kg,1728,0,324,日付不明,suiexcel (122).xls
かき,2584,1kg,4710,0,500,日付不明,suiexcel (122).xls
冷凍もんごいか,110,1Kg,4320,3456,1188,日付不明,suiexcel (122).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel (122).xls
冷凍えび,1358,1Kg,4320,1944,1080,日付不明,suiexcel (122).xls
塩さば,1058,1kg,920,0,530,日付不明,suiexcel (122).xls
塩さけ,1442,1kg,2100,0,800,日付不明,suiexcel (122).xls
塩すけそうこ,506,1kg,2640,0,950,日付不明,suiexcel (122).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel (122).xls
開干さんま,200,1Kg,2160,0,1404,日付不明,suiexcel (122).xls
開干あじ,405,1Kg,1944,0,1080,日付不明,suiexcel (122).xls
ちりめん,870,1Kg,3780,0,2700,日付不明,suiexcel (122).xls
かなぎちりめん,0,0,0,0,0,日付不明,suiexcel (122).xls
かますごかまあげ,70,1Kg,1188,1188,1188,日付不明,suiexcel (122).xls
くろまぐろ,783,1Kg,3996,3834,3726,日付不明,suiexcel-1 (74).xls
きわだ,738,1Kg,2268,1782,1512,日付不明,suiexcel-1 (74).xls
あじ,397,1kg,2100,0,330,日付不明,suiexcel-1 (74).xls
さば,845,1Kg,648,0,540,日付不明,suiexcel-1 (74).xls
まいわし,1105,1Kg,270,0,162,日付不明,suiexcel-1 (74).xls
養成ぶり,1274,1kg,1650,0,900,日付不明,suiexcel-1 (74).xls
養成まだい,5687,1kg,1300,0,900,日付不明,suiexcel-1 (74).xls
さごし,280,1Kg,972,0,756,日付不明,suiexcel-1 (74).xls
かれい,1106,1Kg,972,0,756,日付不明,suiexcel-1 (74).xls
養成はまち,590,1kg,1410,0,950,日付不明,suiexcel-1 (74).xls
養成かんぱち,1351,1kg,1950,0,1600,日付不明,suiexcel-1 (74).xls
するめいか,835,1Kg,1350,0,1242,日付不明,suiexcel-1 (74).xls
さけ,1940,1Kg,2160,0,1944,日付不明,suiexcel-1 (74).xls
たこ,114,1kg,4500,0,2200,日付不明,suiexcel-1 (74).xls
かに,991,1Kg,1080,0,864,日付不明,suiexcel-1 (74).xls
はまぐり,360,1Kg,2700,0,756,日付不明,suiexcel-1 (74).xls
あさり,946,1Kg,1944,0,324,日付不明,suiexcel-1 (74).xls
かき,2032,1kg,5000,0,500,日付不明,suiexcel-1 (74).xls
冷凍もんごいか,110,1Kg,4320,3456,1188,日付不明,suiexcel-1 (74).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-1 (74).xls
冷凍えび,1330,1Kg,4320,1944,1080,日付不明,suiexcel-1 (74).xls
塩さば,448,1kg,1250,0,530,日付不明,suiexcel-1 (74).xls
塩さけ,551,1kg,3000,0,1100,日付不明,suiexcel-1 (74).xls
塩すけそうこ,387,1kg,2780,0,1050,日付不明,suiexcel-1 (74).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-1 (74).xls
開干さんま,232,1Kg,2160,0,1404,日付不明,suiexcel-1 (74).xls
開干あじ,573,1Kg,1944,0,1080,日付不明,suiexcel-1 (74).xls
ちりめん,523,1Kg,3780,0,2700,日付不明,suiexcel-1 (74).xls
かなぎちりめん,0,0,0,0,0,日付不明,suiexcel-1 (74).xls
かますごかまあげ,70,1Kg,1188,1188,1188,日付不明,suiexcel-1 (74).xls
くろまぐろ,713,1Kg,3996,3780,3024,日付不明,suiexcel-2 (73).xls
きわだ,1177,1Kg,1944,1620,1404,日付不明,suiexcel-2 (73).xls
あじ,1724,1Kg,648,0,540,日付不明,suiexcel-2 (73).xls
さば,2185,1Kg,594,0,486,日付不明,suiexcel-2 (73).xls
まいわし,1676,1Kg,432,0,324,日付不明,suiexcel-2 (73).xls
養成ぶり,772,1kg,1650,0,800,日付不明,suiexcel-2 (73).xls
養成まだい,3316,1Kg,1350,0,540,日付不明,suiexcel-2 (73).xls
さごし,520,1Kg,972,0,756,日付不明,suiexcel-2 (73).xls
かれい,1979,1kg,3000,0,430,日付不明,suiexcel-2 (73).xls
養成はまち,385,1Kg,1404,0,1026,日付不明,suiexcel-2 (73).xls
養成かんぱち,841,1Kg,2106,0,1080,日付不明,suiexcel-2 (73).xls
するめいか,827,1Kg,1296,0,1188,日付不明,suiexcel-2 (73).xls
さけ,1599,1Kg,2160,0,1944,日付不明,suiexcel-2 (73).xls
たこ,216,1kg,6000,0,1500,日付不明,suiexcel-2 (73).xls
かに,940,1Kg,1188,0,972,日付不明,suiexcel-2 (73).xls
はまぐり,309,1Kg,2700,0,756,日付不明,suiexcel-2 (73).xls
あさり,789,1Kg,1944,0,324,日付不明,suiexcel-2 (73).xls
かき,1767,1kg,4710,0,580,日付不明,suiexcel-2 (73).xls
冷凍もんごいか,110,1Kg,4320,3456,1188,日付不明,suiexcel-2 (73).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-2 (73).xls
冷凍えび,1909,1kg,4600,0,890,日付不明,suiexcel-2 (73).xls
塩さば,3680,1kg,920,0,500,日付不明,suiexcel-2 (73).xls
塩さけ,1544,1kg,2450,0,650,日付不明,suiexcel-2 (73).xls
塩すけそうこ,430,1kg,2570,0,1050,日付不明,suiexcel-2 (73).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-2 (73).xls
開干さんま,208,1Kg,2160,0,1296,日付不明,suiexcel-2 (73).xls
開干あじ,356,1Kg,1944,0,1188,日付不明,suiexcel-2 (73).xls
ちりめん,824,1kg,3800,0,1100,日付不明,suiexcel-2 (73).xls
かなぎちりめん,0,0,0,0,0,日付不明,suiexcel-2 (73).xls
かますごかまあげ,70,1Kg,1188,1188,1188,日付不明,suiexcel-2 (73).xls
くろまぐろ,1169,1kg,3900,0,1800,日付不明,suiexcel-3 (72).xls
きわだ,711,1kg,3300,0,450,日付不明,suiexcel-3 (72).xls
あじ,1189,1Kg,702,0,594,日付不明,suiexcel-3 (72).xls
さば,1309,1kg,1100,0,350,日付不明,suiexcel-3 (72).xls
まいわし,2024,1Kg,432,0,324,日付不明,suiexcel-3 (72).xls
養成ぶり,1349,1kg,1800,0,850,日付不明,suiexcel-3 (72).xls
養成まだい,3798,1Kg,1350,0,540,日付不明,suiexcel-3 (72).xls
さごし,648,1Kg,972,0,756,日付不明,suiexcel-3 (72).xls
かれい,1074,1kg,900,0,450,日付不明,suiexcel-3 (72).xls
養成はまち,525,1Kg,1404,0,540,日付不明,suiexcel-3 (72).xls
養成かんぱち,1007,1Kg,2106,0,1080,日付不明,suiexcel-3 (72).xls
するめいか,1016,1Kg,1350,0,1242,日付不明,suiexcel-3 (72).xls
さけ,1429,1Kg,2160,0,1944,日付不明,suiexcel-3 (72).xls
たこ,152,1kg,5000,0,1500,日付不明,suiexcel-3 (72).xls
かに,729,1Kg,1080,0,864,日付不明,suiexcel-3 (72).xls
はまぐり,307,1Kg,3456,0,756,日付不明,suiexcel-3 (72).xls
あさり,786,1Kg,1944,0,324,日付不明,suiexcel-3 (72).xls
かき,1285,1kg,5000,0,580,日付不明,suiexcel-3 (72).xls
冷凍もんごいか,146,1Kg,4320,3456,1188,日付不明,suiexcel-3 (72).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-3 (72).xls
冷凍えび,1734,1Kg,4320,1944,1080,日付不明,suiexcel-3 (72).xls
塩さば,608,1kg,920,0,200,日付不明,suiexcel-3 (72).xls
塩さけ,482,1kg,1800,0,550,日付不明,suiexcel-3 (72).xls
塩すけそうこ,334,1kg,3200,0,1500,日付不明,suiexcel-3 (72).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-3 (72).xls
開干さんま,208,1Kg,2160,0,1296,日付不明,suiexcel-3 (72).xls
開干あじ,299,1Kg,1944,0,1080,日付不明,suiexcel-3 (72).xls
ちりめん,3852,1Kg,2268,0,1296,日付不明,suiexcel-3 (72).xls
かなぎちりめん,0,0,0,0,0,日付不明,suiexcel-3 (72).xls
かますごかまあげ,40,1Kg,1188,1188,1188,日付不明,suiexcel-3 (72).xls
くろまぐろ,708,1Kg,3888,3456,1620,日付不明,suiexcel-4 (70).xls
きわだ,1238,1Kg,2160,1728,1458,日付不明,suiexcel-4 (70).xls
あじ,1422,1Kg,648,0,540,日付不明,suiexcel-4 (70).xls
さば,2613,1Kg,486,0,378,日付不明,suiexcel-4 (70).xls
まいわし,1346,1Kg,324,0,216,日付不明,suiexcel-4 (70).xls
養成ぶり,925,1kg,1650,0,850,日付不明,suiexcel-4 (70).xls
養成まだい,5650,1Kg,1350,0,540,日付不明,suiexcel-4 (70).xls
さごし,632,1Kg,864,0,648,日付不明,suiexcel-4 (70).xls
かれい,835,1kg,4000,0,500,日付不明,suiexcel-4 (70).xls
養成はまち,606,1Kg,1404,0,648,日付不明,suiexcel-4 (70).xls
養成かんぱち,1286,1Kg,2074,0,1080,日付不明,suiexcel-4 (70).xls
するめいか,1452,1Kg,1350,0,1242,日付不明,suiexcel-4 (70).xls
さけ,1749,1Kg,2376,0,2160,日付不明,suiexcel-4 (70).xls
たこ,226,1Kg,2376,0,1080,日付不明,suiexcel-4 (70).xls
かに,1373,1Kg,1080,0,864,日付不明,suiexcel-4 (70).xls
はまぐり,365,1Kg,3456,0,756,日付不明,suiexcel-4 (70).xls
あさり,936,1Kg,1944,0,324,日付不明,suiexcel-4 (70).xls
かき,2130,1kg,4710,0,500,日付不明,suiexcel-4 (70).xls
冷凍もんごいか,110,1Kg,4320,3456,1188,日付不明,suiexcel-4 (70).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-4 (70).xls
冷凍えび,1593,1Kg,4320,1944,1080,日付不明,suiexcel-4 (70).xls
塩さば,316,1kg,920,0,410,日付不明,suiexcel-4 (70).xls
塩さけ,914,1kg,2100,0,880,日付不明,suiexcel-4 (70).xls
塩すけそうこ,333,1kg,6670,0,950,日付不明,suiexcel-4 (70).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-4 (70).xls
開干さんま,216,1Kg,2160,0,1296,日付不明,suiexcel-4 (70).xls
開干あじ,281,1Kg,1944,0,1080,日付不明,suiexcel-4 (70).xls
ちりめん,2200,1Kg,2268,0,1296,日付不明,suiexcel-4 (70).xls
かなぎちりめん,0,0,0,0,0,日付不明,suiexcel-4 (70).xls
かますごかまあげ,40,1Kg,1188,1188,1188,日付不明,suiexcel-4 (70).xls
くろまぐろ,995,1kg,3996,3564,3024,日付不明,suiexcel-5 (11).xlsx
きわだ,793,1kg,2400,0,1540,日付不明,suiexcel-5 (11).xlsx
