品目,数量,単位,高値,安値,主な産地,日付,元ファイル
ちりめん,466,1kg,4975.913043478261,1728,,平成31年4月2日（火）,suiexcel-1 (5).xls
なまりぶし,90,1kg,2312.8,1196,,平成31年4月2日（火）,suiexcel-1 (5).xls
ほたるいか,2307,1kg,5400,1296,,平成31年4月2日（火）,suiexcel-1 (5).xls
くろまぐろ,208,1kg,3588.324324324324,700,,平成31年4月4日（木）,suiexcel-2 (5).xls
きわだ,683,1kg,3769.2122448979594,900,,平成31年4月4日（木）,suiexcel-2 (5).xls
あじ,1191,1kg,702,486,,平成31年4月4日（木）,suiexcel-2 (5).xls
さば,4643,1kg,447.8775510204082,216,,平成31年4月4日（木）,suiexcel-2 (5).xls
まいわし,2195,1kg,324,175,,平成31年4月4日（木）,suiexcel-2 (5).xls
養成ぶり,792,1kg,1188,800,,平成31年4月4日（木）,suiexcel-2 (5).xls
かつお,3114,1kg,648,432,,平成31年4月4日（木）,suiexcel-2 (5).xls
養成まだい,4745,1kg,2211.1914087176247,972,,平成31年4月4日（木）,suiexcel-2 (5).xls
さわら,1852,1kg,2723.423076923077,540,,平成31年4月4日（木）,suiexcel-2 (5).xls
かれい,344,1kg,11800,800,,平成31年4月4日（木）,suiexcel-2 (5).xls
養成はまち,1155,1kg,1475.673997412678,750,,平成31年4月4日（木）,suiexcel-2 (5).xls
養成かんぱち,1594,1kg,2055.3167883211677,1100,,平成31年4月4日（木）,suiexcel-2 (5).xls
さけ,2355,1kg,2390.1798941798943,1228,,平成31年4月4日（木）,suiexcel-2 (5).xls
たこ,281,1kg,16600,1080,,平成31年4月4日（木）,suiexcel-2 (5).xls
はまぐり,388,1kg,1836,540,,平成31年4月4日（木）,suiexcel-2 (5).xls
しじみ,910,1kg,1296,324,,平成31年4月4日（木）,suiexcel-2 (5).xls
あさり,4244,1kg,1087.6414904330313,432,,平成31年4月4日（木）,suiexcel-2 (5).xls
ほたて貝,661,1kg,3806.449612403101,540,,平成31年4月4日（木）,suiexcel-2 (5).xls
冷凍もんごいか,880,1kg,3888,648,,平成31年4月4日（木）,suiexcel-2 (5).xls
冷凍たこ,340,1kg,2484,1404,,平成31年4月4日（木）,suiexcel-2 (5).xls
冷凍えび,2004,1kg,3719.2772727272727,972,,平成31年4月4日（木）,suiexcel-2 (5).xls
塩さば,2470,1kg,648,324,,平成31年4月4日（木）,suiexcel-2 (5).xls
塩さけ,842,1kg,1235.6810551558751,950,,平成31年4月4日（木）,suiexcel-2 (5).xls
塩すけそうこ,791,1kg,3531.0238611713667,1080,,平成31年4月4日（木）,suiexcel-2 (5).xls
開干さんま,771,1kg,1296,536,,平成31年4月4日（木）,suiexcel-2 (5).xls
開干あじ,524,1kg,1339.047619047619,678,,平成31年4月4日（木）,suiexcel-2 (5).xls
若干かれい,46,1kg,3742.1052631578946,1961,,平成31年4月4日（木）,suiexcel-2 (5).xls
ちりめん,755,1kg,5639.431372549019,972,,平成31年4月4日（木）,suiexcel-2 (5).xls
なまりぶし,66,1kg,1915.3030303030305,1038,,平成31年4月4日（木）,suiexcel-2 (5).xls
ほたるいか,2159,1kg,5400,972,,平成31年4月4日（木）,suiexcel-2 (5).xls
くろまぐろ,322,1kg,3881.611650485437,2500,,平成31年4月5日（金）,suiexcel-3 (5).xls
きわだ,1198,1kg,3194.170588235294,1000,,平成31年4月5日（金）,suiexcel-3 (5).xls
あじ,4762,1kg,360,216,,平成31年4月5日（金）,suiexcel-3 (5).xls
さば,3919,1kg,1200,270,,平成31年4月5日（金）,suiexcel-3 (5).xls
まいわし,3135,1kg,270,141,,平成31年4月5日（金）,suiexcel-3 (5).xls
養成ぶり,688,1kg,1504.155172413793,800,,平成31年4月5日（金）,suiexcel-3 (5).xls
かつお,2397,1kg,648,432,,平成31年4月5日（金）,suiexcel-3 (5).xls
養成まだい,4225,1kg,2135.8072072072073,972,,平成31年4月5日（金）,suiexcel-3 (5).xls
さわら,315,1kg,2160.96,1200,,平成31年4月5日（金）,suiexcel-3 (5).xls
かれい,763,1kg,5200,800,,平成31年4月5日（金）,suiexcel-3 (5).xls
養成はまち,987,1kg,1242,1000,,平成31年4月5日（金）,suiexcel-3 (5).xls
養成かんぱち,1607,1kg,2058.262664165103,1100,,平成31年4月5日（金）,suiexcel-3 (5).xls
さけ,3269,1kg,2245.0192122958692,1305,,平成31年4月5日（金）,suiexcel-3 (5).xls
たこ,236,1kg,13000,1404,,平成31年4月5日（金）,suiexcel-3 (5).xls
はまぐり,334,1kg,1836,540,,平成31年4月5日（金）,suiexcel-3 (5).xls
しじみ,770,1kg,1296,324,,平成31年4月5日（金）,suiexcel-3 (5).xls
あさり,3959,1kg,1020.2619647355164,432,,平成31年4月5日（金）,suiexcel-3 (5).xls
ほたて貝,794,1kg,2878.794202898551,540,,平成31年4月5日（金）,suiexcel-3 (5).xls
冷凍もんごいか,710,1kg,3888,648,,平成31年4月5日（金）,suiexcel-3 (5).xls
冷凍たこ,330,1kg,2484,1404,,平成31年4月5日（金）,suiexcel-3 (5).xls
冷凍えび,1594,1kg,3390.4358974358975,972,,平成31年4月5日（金）,suiexcel-3 (5).xls
塩さば,4308,1kg,648,324,,平成31年4月5日（金）,suiexcel-3 (5).xls
塩さけ,1196,1kg,1253.8558951965065,864,,平成31年4月5日（金）,suiexcel-3 (5).xls
塩すけそうこ,1069,1kg,1518.4807692307693,844,,平成31年4月5日（金）,suiexcel-3 (5).xls
開干さんま,445,1kg,1390.9121951219513,713,,平成31年4月5日（金）,suiexcel-3 (5).xls
開干あじ,309,1kg,1316.0825688073394,676,,平成31年4月5日（金）,suiexcel-3 (5).xls
若干かれい,178,1kg,2698.327272727273,972,,平成31年4月5日（金）,suiexcel-3 (5).xls
ちりめん,1371,1kg,5303.556962025316,1944,,平成31年4月5日（金）,suiexcel-3 (5).xls
なまりぶし,132,1kg,2052.7727272727275,1066,,平成31年4月5日（金）,suiexcel-3 (5).xls
ほたるいか,1903,1kg,5400,864,,平成31年4月5日（金）,suiexcel-3 (5).xls
くろまぐろ,163,1kg,3395.754601226994,2800,,平成31年4月6日（土）,suiexcel-4 (5).xls
きわだ,988,1kg,3167.3737024221455,1200,,平成31年4月6日（土）,suiexcel-4 (5).xls
あじ,1755,1kg,495,324,,平成31年4月6日（土）,suiexcel-4 (5).xls
さば,3603,1kg,557.3704171934261,103,,平成31年4月6日（土）,suiexcel-4 (5).xls
まいわし,2815,1kg,216,108,,平成31年4月6日（土）,suiexcel-4 (5).xls
養成ぶり,944,1kg,1628.8337730870712,800,,平成31年4月6日（土）,suiexcel-4 (5).xls
かつお,3076,1kg,540,324,,平成31年4月6日（土）,suiexcel-4 (5).xls
養成まだい,5666,1kg,2124.9317147192714,972,,平成31年4月6日（土）,suiexcel-4 (5).xls
さわら,475,1kg,2197.527536231884,1150,,平成31年4月6日（土）,suiexcel-4 (5).xls
かれい,1216,1kg,5500,720,,平成31年4月6日（土）,suiexcel-4 (5).xls
養成はまち,1214,1kg,1476.1821247892076,648,,平成31年4月6日（土）,suiexcel-4 (5).xls
養成かんぱち,1892,1kg,2062.8925619834713,1100,,平成31年4月6日（土）,suiexcel-4 (5).xls
さけ,2934,1kg,1620.7537091988129,1190,,平成31年4月6日（土）,suiexcel-4 (5).xls
たこ,261,1kg,13500,1620,,平成31年4月6日（土）,suiexcel-4 (5).xls
はまぐり,352,1kg,1836,540,,平成31年4月6日（土）,suiexcel-4 (5).xls
しじみ,985,1kg,1296,324,,平成31年4月6日（土）,suiexcel-4 (5).xls
あさり,3594,1kg,1033.9171597633135,432,,平成31年4月6日（土）,suiexcel-4 (5).xls
ほたて貝,2230,1kg,2765.0158730158732,540,,平成31年4月6日（土）,suiexcel-4 (5).xls
冷凍もんごいか,604,1kg,4436,648,,平成31年4月6日（土）,suiexcel-4 (5).xls
冷凍たこ,270,1kg,2484,1404,,平成31年4月6日（土）,suiexcel-4 (5).xls
冷凍えび,1612,1kg,3198.9003984063743,972,,平成31年4月6日（土）,suiexcel-4 (5).xls
塩さば,5558,1kg,648,432,,平成31年4月6日（土）,suiexcel-4 (5).xls
塩さけ,1126,1kg,2808,950,,平成31年4月6日（土）,suiexcel-4 (5).xls
塩すけそうこ,381,1kg,3833.103202846975,1080,,平成31年4月6日（土）,suiexcel-4 (5).xls
開干さんま,346,1kg,1506.2602739726028,781,,平成31年4月6日（土）,suiexcel-4 (5).xls
開干あじ,504,1kg,1565,810,,平成31年4月6日（土）,suiexcel-4 (5).xls
若干かれい,280,1kg,2452,972,,平成31年4月6日（土）,suiexcel-4 (5).xls
ちりめん,741,1kg,3915.862068965517,1000,,平成31年4月6日（土）,suiexcel-4 (5).xls
なまりぶし,72,1kg,2755.972222222222,1458,,平成31年4月6日（土）,suiexcel-4 (5).xls
ほたるいか,2307,1kg,2491.210626185958,972,,平成31年4月6日（土）,suiexcel-4 (5).xls
くろまぐろ,194,1kg,3926.95652173913,2500,,平成31年4月8日（月）,suiexcel-5 (5).xls
きわだ,1609,1kg,2969.662551440329,648,,平成31年4月8日（月）,suiexcel-5 (5).xls
あじ,2966,1kg,432,324,,平成31年4月8日（月）,suiexcel-5 (5).xls
さば,4442,1kg,292,162,,平成31年4月8日（月）,suiexcel-5 (5).xls
まいわし,1800,1kg,270,156,,平成31年4月8日（月）,suiexcel-5 (5).xls
養成ぶり,650,1kg,1627.7303370786517,450,,平成31年4月8日（月）,suiexcel-5 (5).xls
かつお,2155,1kg,655,324,,平成31年4月8日（月）,suiexcel-5 (5).xls
養成まだい,5156,1kg,2086.5167082294265,972,,平成31年4月8日（月）,suiexcel-5 (5).xls
さわら,925,1kg,2293.714285714286,900,,平成31年4月8日（月）,suiexcel-5 (5).xls
かれい,1523,1kg,5000,756,,平成31年4月8日（月）,suiexcel-5 (5).xls
養成はまち,1242,1kg,1292.1820388349515,864,,平成31年4月8日（月）,suiexcel-5 (5).xls
養成かんぱち,1495,1kg,2034.541237113402,1100,,平成31年4月8日（月）,suiexcel-5 (5).xls
さけ,2271,1kg,1758,1404,,平成31年4月8日（月）,suiexcel-5 (5).xls
たこ,265,1kg,13000,1620,,平成31年4月8日（月）,suiexcel-5 (5).xls
はまぐり,324,1kg,1836,540,,平成31年4月8日（月）,suiexcel-5 (5).xls
しじみ,860,1kg,1296,324,,平成31年4月8日（月）,suiexcel-5 (5).xls
あさり,3918,1kg,1030.3781725888325,432,,平成31年4月8日（月）,suiexcel-5 (5).xls
ほたて貝,1058,1kg,2738.583850931677,540,,平成31年4月8日（月）,suiexcel-5 (5).xls
冷凍もんごいか,730,1kg,3958.857142857143,648,,平成31年4月8日（月）,suiexcel-5 (5).xls
冷凍たこ,270,1kg,2484,1404,,平成31年4月8日（月）,suiexcel-5 (5).xls
冷凍えび,1310,1kg,2898.616352201258,972,,平成31年4月8日（月）,suiexcel-5 (5).xls
塩さば,3136,1kg,684,324,,平成31年4月8日（月）,suiexcel-5 (5).xls
塩さけ,666,1kg,2268,980,,平成31年4月8日（月）,suiexcel-5 (5).xls
塩すけそうこ,536,1kg,3979.785340314136,2049.892670157068,,平成31年4月8日（月）,suiexcel-5 (5).xls
開干さんま,292,1kg,1419.1666666666667,727.0833333333334,,平成31年4月8日（月）,suiexcel-5 (5).xls
開干あじ,514,1kg,1163.44,590.22,,平成31年4月8日（月）,suiexcel-5 (5).xls
若干かれい,100,1kg,1944,972,,平成31年4月8日（月）,suiexcel-5 (5).xls
ちりめん,1008,1kg,3519.293103448276,1404,,平成31年4月8日（月）,suiexcel-5 (5).xls
なまりぶし,86,1kg,1941.1627906976746,1050.5813953488373,,平成31年4月8日（月）,suiexcel-5 (5).xls
ほたるいか,1409,1kg,6480,1080,,平成31年4月8日（月）,suiexcel-5 (5).xls
くろまぐろ,81,1kg,2657.2405063291135,2150,,平成31年4月9日（火）,suiexcel-6 (5).xls
きわだ,2079,1kg,2398.8524404086265,864,,平成31年4月9日（火）,suiexcel-6 (5).xls
あじ,3981,1kg,535.4035827186513,170,,平成31年4月9日（火）,suiexcel-6 (5).xls
さば,7866,1kg,800,162,,平成31年4月9日（火）,suiexcel-6 (5).xls
まいわし,2825,1kg,216,108,,平成31年4月9日（火）,suiexcel-6 (5).xls
養成ぶり,783,1kg,1321.7583333333332,800,,平成31年4月9日（火）,suiexcel-6 (5).xls
かつお,3048,1kg,540,324,,平成31年4月9日（火）,suiexcel-6 (5).xls
養成まだい,4155,1kg,1478.1891117478508,700,,平成31年4月9日（火）,suiexcel-6 (5).xls
さわら,1150,1kg,1343.022857142857,830,,平成31年4月9日（火）,suiexcel-6 (5).xls
かれい,2683,1kg,3600,432,,平成31年4月9日（火）,suiexcel-6 (5).xls
養成はまち,699,1kg,1434.3296089385476,648,,平成31年4月9日（火）,suiexcel-6 (5).xls
養成かんぱち,461,1kg,2073.9806451612903,1100,,平成31年4月9日（火）,suiexcel-6 (5).xls
さけ,2930,1kg,2020.8593429158109,1043,,平成31年4月9日（火）,suiexcel-6 (5).xls
たこ,203,1kg,14000,1080,,平成31年4月9日（火）,suiexcel-6 (5).xls
はまぐり,360,1kg,1836,540,,平成31年4月9日（火）,suiexcel-6 (5).xls
しじみ,885,1kg,1296,324,,平成31年4月9日（火）,suiexcel-6 (5).xls
あさり,4146,1kg,1059.469182389937,432,,平成31年4月9日（火）,suiexcel-6 (5).xls
ほたて貝,820,1kg,2706.864864864865,540,,平成31年4月9日（火）,suiexcel-6 (5).xls
冷凍もんごいか,370,1kg,3888,648,,平成31年4月9日（火）,suiexcel-6 (5).xls
冷凍たこ,170,1kg,2484,1404,,平成31年4月9日（火）,suiexcel-6 (5).xls
冷凍えび,1121,1kg,4490.91875,972,,平成31年4月9日（火）,suiexcel-6 (5).xls
塩さば,2968,1kg,648,432,,平成31年4月9日（火）,suiexcel-6 (5).xls
塩さけ,1280,1kg,2484,1046,,平成31年4月9日（火）,suiexcel-6 (5).xls
塩すけそうこ,393,1kg,3730.1236363636363,1080,,平成31年4月9日（火）,suiexcel-6 (5).xls
開干さんま,496,1kg,1357.4065040650407,696,,平成31年4月9日（火）,suiexcel-6 (5).xls
開干あじ,291,1kg,1531.6666666666667,793,,平成31年4月9日（火）,suiexcel-6 (5).xls
若干かれい,180,1kg,1944,972,,平成31年4月9日（火）,suiexcel-6 (5).xls
ちりめん,1361,1kg,4573.803797468355,702,,平成31年4月9日（火）,suiexcel-6 (5).xls
なまりぶし,93,1kg,2204.0860215053763,1142,,平成31年4月9日（火）,suiexcel-6 (5).xls
ほたるいか,2608,1kg,7020,972,,平成31年4月9日（火）,suiexcel-6 (5).xls
くろまぐろ,226,1kg,6500,2700,,平成31年4月11日（木）,suiexcel-7 (5).xls
きわだ,1945,1kg,1728,330,,平成31年4月11日（木）,suiexcel-7 (5).xls
あじ,1095,1kg,2448,648,,平成31年4月11日（木）,suiexcel-7 (5).xls
さば,3977,1kg,2200,216,,平成31年4月11日（木）,suiexcel-7 (5).xls
まいわし,1904,1kg,550,162,,平成31年4月11日（木）,suiexcel-7 (5).xls
養成ぶり,643,1kg,2430,780,,平成31年4月11日（木）,suiexcel-7 (5).xls
かつお,1594,1kg,2000,432,,平成31年4月11日（木）,suiexcel-7 (5).xls
養成まだい,4664,1kg,1404,972,,平成31年4月11日（木）,suiexcel-7 (5).xls
さわら,549,1kg,2000,864,,平成31年4月11日（木）,suiexcel-7 (5).xls
かれい,1389,1kg,4000,540,,平成31年4月11日（木）,suiexcel-7 (5).xls
養成はまち,1097,1kg,4800,648,,平成31年4月11日（木）,suiexcel-7 (5).xls
養成かんぱち,1298,1kg,1836,1512,,平成31年4月11日（木）,suiexcel-7 (5).xls
さけ,3191,1kg,6700,1296,,平成31年4月11日（木）,suiexcel-7 (5).xls
たこ,325,1kg,12300,1620,,平成31年4月11日（木）,suiexcel-7 (5).xls
はまぐり,352,1kg,4500,540,,平成31年4月11日（木）,suiexcel-7 (5).xls
しじみ,840,1kg,5000,324,,平成31年4月11日（木）,suiexcel-7 (5).xls
あさり,4307,1kg,4000,432,,平成31年4月11日（木）,suiexcel-7 (5).xls
ほたて貝,664,1kg,2000,540,,平成31年4月11日（木）,suiexcel-7 (5).xls
冷凍もんごいか,722,1kg,3888,648,,平成31年4月11日（木）,suiexcel-7 (5).xls
冷凍たこ,300,1kg,2484,1404,,平成31年4月11日（木）,suiexcel-7 (5).xls
冷凍えび,1498,1kg,5100,972,,平成31年4月11日（木）,suiexcel-7 (5).xls
塩さば,4780,1kg,4500,432,,平成31年4月11日（木）,suiexcel-7 (5).xls
塩さけ,2352,1kg,2052,900,,平成31年4月11日（木）,suiexcel-7 (5).xls
塩すけそうこ,581,1kg,5500,5500,,平成31年4月11日（木）,suiexcel-7 (5).xls
開干さんま,360,1kg,1188,140,,平成31年4月11日（木）,suiexcel-7 (5).xls
開干あじ,744,1kg,1600,864,,平成31年4月11日（木）,suiexcel-7 (5).xls
若干かれい,100,1kg,1944,1188,,平成31年4月11日（木）,suiexcel-7 (5).xls
ちりめん,1641,1kg,3240,1836,,平成31年4月11日（木）,suiexcel-7 (5).xls
なまりぶし,58,1kg,600,600,,平成31年4月11日（木）,suiexcel-7 (5).xls
ほたるいか,1000,1kg,3024,972,,平成31年4月11日（木）,suiexcel-7 (5).xls
くろまぐろ,171,1kg,6600,2800,,平成31年4月12日（金）,suiexcel-8 (5).xls
きわだ,1452,1kg,1944,864,,平成31年4月12日（金）,suiexcel-8 (5).xls
あじ,662,1kg,2600,702,,平成31年4月12日（金）,suiexcel-8 (5).xls
さば,2517,1kg,4000,162,,平成31年4月12日（金）,suiexcel-8 (5).xls
まいわし,2565,1kg,550,162,,平成31年4月12日（金）,suiexcel-8 (5).xls
養成ぶり,830,1kg,1650,820,,平成31年4月12日（金）,suiexcel-8 (5).xls
かつお,550,1kg,2700,540,,平成31年4月12日（金）,suiexcel-8 (5).xls
養成まだい,4366,1kg,4350,972,,平成31年4月12日（金）,suiexcel-8 (5).xls
さわら,935,1kg,1800,760,,平成31年4月12日（金）,suiexcel-8 (5).xls
かれい,899,1kg,7100,540,,平成31年4月12日（金）,suiexcel-8 (5).xls
養成はまち,976,1kg,2000,648,,平成31年4月12日（金）,suiexcel-8 (5).xls
養成かんぱち,1194,1kg,2800,1512,,平成31年4月12日（金）,suiexcel-8 (5).xls
さけ,2498,1kg,2700,1296,,平成31年4月12日（金）,suiexcel-8 (5).xls
たこ,228,1kg,13600,1188,,平成31年4月12日（金）,suiexcel-8 (5).xls
はまぐり,362,1kg,7500,540,,平成31年4月12日（金）,suiexcel-8 (5).xls
しじみ,820,1kg,8000,324,,平成31年4月12日（金）,suiexcel-8 (5).xls
あさり,3863,1kg,4500,432,,平成31年4月12日（金）,suiexcel-8 (5).xls
ほたて貝,777,1kg,2800,540,,平成31年4月12日（金）,suiexcel-8 (5).xls
冷凍もんごいか,600,1kg,3888,648,,平成31年4月12日（金）,suiexcel-8 (5).xls
冷凍たこ,200,1kg,2484,1404,,平成31年4月12日（金）,suiexcel-8 (5).xls
冷凍えび,2203,1kg,3850,972,,平成31年4月12日（金）,suiexcel-8 (5).xls
塩さば,1282,1kg,4300,432,,平成31年4月12日（金）,suiexcel-8 (5).xls
塩さけ,2328,1kg,1650,900,,平成31年4月12日（金）,suiexcel-8 (5).xls
塩すけそうこ,462,1kg,1030,1030,,平成31年4月12日（金）,suiexcel-8 (5).xls
開干さんま,388,1kg,1296,35,,平成31年4月12日（金）,suiexcel-8 (5).xls
開干あじ,303,1kg,1188,55,,平成31年4月12日（金）,suiexcel-8 (5).xls
若干かれい,100,1kg,1728,972,,平成31年4月12日（金）,suiexcel-8 (5).xls
ちりめん,703,1kg,3888,1500,,平成31年4月12日（金）,suiexcel-8 (5).xls
なまりぶし,114,1kg,370,370,,平成31年4月12日（金）,suiexcel-8 (5).xls
ほたるいか,500,1kg,3780,864,,平成31年4月12日（金）,suiexcel-8 (5).xls
くろまぐろ,124,1kg,2900,2900,,平成31年4月13日（土）,suiexcel-9 (5).xls
きわだ,1558,1kg,2000,550,,平成31年4月13日（土）,suiexcel-9 (5).xls
あじ,1746,1kg,2300,594,,平成31年4月13日（土）,suiexcel-9 (5).xls
さば,3301,1kg,1800,216,,平成31年4月13日（土）,suiexcel-9 (5).xls
まいわし,2795,1kg,550,108,,平成31年4月13日（土）,suiexcel-9 (5).xls
養成ぶり,804,1kg,1188,1080,,平成31年4月13日（土）,suiexcel-9 (5).xls
かつお,1546,1kg,1500,648,,平成31年4月13日（土）,suiexcel-9 (5).xls
養成まだい,5439,1kg,1650,972,,平成31年4月13日（土）,suiexcel-9 (5).xls
さわら,376,1kg,1800,850,,平成31年4月13日（土）,suiexcel-9 (5).xls
かれい,1169,1kg,6100,108,,平成31年4月13日（土）,suiexcel-9 (5).xls
養成はまち,1145,1kg,1242,1026,,平成31年4月13日（土）,suiexcel-9 (5).xls
