品目,数量,単位,高値,安値,主な産地,日付,元ファイル
あゆ,1474,1kg,1650,500,,令和2年6月29日（月）,suiexcel-20 (14).xls
冷凍たこ,160,1kg,2484,1188,,令和2年6月29日（月）,suiexcel-20 (14).xls
冷凍えび,1403,1kg,3780,702,,令和2年6月29日（月）,suiexcel-20 (14).xls
冷凍うなぎ蒲焼,1250,1kg,2700,1300,,令和2年6月29日（月）,suiexcel-20 (14).xls
塩さば,1678,1kg,750,324,,令和2年6月29日（月）,suiexcel-20 (14).xls
塩さけ,1336,1kg,1300,650,,令和2年6月29日（月）,suiexcel-20 (14).xls
塩すけそうこ,367,1kg,2750,850,,令和2年6月29日（月）,suiexcel-20 (14).xls
開干さんま,227,1kg,1500,550,,令和2年6月29日（月）,suiexcel-20 (14).xls
開干あじ,189,1kg,1296,600,,令和2年6月29日（月）,suiexcel-20 (14).xls
若干かれい,100,1kg,2484,864,,令和2年6月29日（月）,suiexcel-20 (14).xls
ちりめん,14418,1kg,2300,648,,令和2年6月29日（月）,suiexcel-20 (14).xls
なまりぶし,46,1kg,1250,800,,令和2年6月29日（月）,suiexcel-20 (14).xls
茹たこ,1021,1kg,2400,1080,,令和2年6月29日（月）,suiexcel-20 (14).xls
くろまぐろ,58,1kg,1500,1500,,令和2年6月30日（火）,suiexcel-21 (7).xls
きわだ,1168,1kg,1300,324,,令和2年6月30日（火）,suiexcel-21 (7).xls
あじ,2688,1kg,1600,250,,令和2年6月30日（火）,suiexcel-21 (7).xls
さば,3420,1kg,650,200,,令和2年6月30日（火）,suiexcel-21 (7).xls
まいわし,3320,1kg,324,200,,令和2年6月30日（火）,suiexcel-21 (7).xls
養成ぶり,689,1kg,1188,700,,令和2年6月30日（火）,suiexcel-21 (7).xls
かつお,3134,1kg,850,216,,令和2年6月30日（火）,suiexcel-21 (7).xls
養成まだい,3888,1kg,1242,550,,令和2年6月30日（火）,suiexcel-21 (7).xls
さわら,2228,1kg,1800,324,,令和2年6月30日（火）,suiexcel-21 (7).xls
かれい,270,1kg,2420,400,,令和2年6月30日（火）,suiexcel-21 (7).xls
養成はまち,627,1kg,1188,700,,令和2年6月30日（火）,suiexcel-21 (7).xls
養成かんぱち,699,1kg,1700,1188,,令和2年6月30日（火）,suiexcel-21 (7).xls
するめいか,2505,1kg,600,400,,令和2年6月30日（火）,suiexcel-21 (7).xls
いさぎ,179,1kg,1300,432,,令和2年6月30日（火）,suiexcel-21 (7).xls
さけ,2205,1kg,1600,700,,令和2年6月30日（火）,suiexcel-21 (7).xls
はも,2393,1kg,2300,432,,令和2年6月30日（火）,suiexcel-21 (7).xls
あさり,3309,1kg,1080,270,,令和2年6月30日（火）,suiexcel-21 (7).xls
あゆ,1183,1kg,1200,500,,令和2年6月30日（火）,suiexcel-21 (7).xls
冷凍たこ,160,1kg,2484,1188,,令和2年6月30日（火）,suiexcel-21 (7).xls
冷凍えび,3324,1kg,3780,702,,令和2年6月30日（火）,suiexcel-21 (7).xls
冷凍うなぎ蒲焼,8330,1kg,2700,1200,,令和2年6月30日（火）,suiexcel-21 (7).xls
塩さば,2711,1kg,750,400,,令和2年6月30日（火）,suiexcel-21 (7).xls
塩さけ,340,1kg,1650,750,,令和2年6月30日（火）,suiexcel-21 (7).xls
塩すけそうこ,391,1kg,2750,850,,令和2年6月30日（火）,suiexcel-21 (7).xls
開干さんま,231,1kg,1500,650,,令和2年6月30日（火）,suiexcel-21 (7).xls
開干あじ,374,1kg,1296,600,,令和2年6月30日（火）,suiexcel-21 (7).xls
若干かれい,50,1kg,1296,972,,令和2年6月30日（火）,suiexcel-21 (7).xls
ちりめん,10996,1kg,2200,864,,令和2年6月30日（火）,suiexcel-21 (7).xls
なまりぶし,6,1kg,800,800,,令和2年6月30日（火）,suiexcel-21 (7).xls
茹たこ,2230,1kg,2650,1000,,令和2年6月30日（火）,suiexcel-21 (7).xls
くろまぐろ,335,1kg,2900,1600,,令和2年7月2日（木）,suiexcel (68).xls
きわだ,1195,1kg,1296,560,,令和2年7月2日（木）,suiexcel (68).xls
あじ,1870,1kg,1750,250,,令和2年7月2日（木）,suiexcel (68).xls
さば,2223,1kg,2000,216,,令和2年7月2日（木）,suiexcel (68).xls
まいわし,2816,1kg,900,162,,令和2年7月2日（木）,suiexcel (68).xls
養成ぶり,580,1kg,1188,700,,令和2年7月2日（木）,suiexcel (68).xls
かつお,2080,1kg,750,324,,令和2年7月2日（木）,suiexcel (68).xls
養成まだい,3764,1kg,1242,550,,令和2年7月2日（木）,suiexcel (68).xls
養成はまち,886,1kg,1188,700,,令和2年7月2日（木）,suiexcel (68).xls
養成かんぱち,1027,1kg,1836,1300,,令和2年7月2日（木）,suiexcel (68).xls
するめいか,1375,1kg,700,540,,令和2年7月2日（木）,suiexcel (68).xls
さけ,4182,1kg,1550,700,,令和2年7月2日（木）,suiexcel (68).xls
はも,1255,1kg,2100,432,,令和2年7月2日（木）,suiexcel (68).xls
たちうお,215,1kg,2268,1800,,令和2年7月2日（木）,suiexcel (68).xls
たこ,976,1kg,1296,540,,令和2年7月2日（木）,suiexcel (68).xls
あさり,3273,1kg,1080,270,,令和2年7月2日（木）,suiexcel (68).xls
養成うなぎ,240,1kg,5400,4400,,令和2年7月2日（木）,suiexcel (68).xls
あゆ,1272,1kg,1300,500,,令和2年7月2日（木）,suiexcel (68).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月2日（木）,suiexcel (68).xls
冷凍えび,1090,1kg,3780,648,,令和2年7月2日（木）,suiexcel (68).xls
冷凍うなぎ蒲焼,3420,1kg,6700,1200,,令和2年7月2日（木）,suiexcel (68).xls
塩さば,9724,1kg,1100,324,,令和2年7月2日（木）,suiexcel (68).xls
塩さけ,5200,1kg,1300,486,,令和2年7月2日（木）,suiexcel (68).xls
塩すけそうこ,3106,1kg,2750,900,,令和2年7月2日（木）,suiexcel (68).xls
丸干いわし,2181,1kg,3000,540,,令和2年7月2日（木）,suiexcel (68).xls
開干さんま,454,1kg,1500,500,,令和2年7月2日（木）,suiexcel (68).xls
開干あじ,490,1kg,1296,650,,令和2年7月2日（木）,suiexcel (68).xls
若干かれい,100,1kg,1620,864,,令和2年7月2日（木）,suiexcel (68).xls
ちりめん,8421,1kg,3564,540,,令和2年7月2日（木）,suiexcel (68).xls
なまりぶし,40,1kg,800,800,,令和2年7月2日（木）,suiexcel (68).xls
くろまぐろ,427,1kg,2900,1600,,令和2年7月3日（金）,suiexcel-1 (20).xls
きわだ,1715,1kg,1500,540,,令和2年7月3日（金）,suiexcel-1 (20).xls
あじ,746,1kg,1750,216,,令和2年7月3日（金）,suiexcel-1 (20).xls
さば,1682,1kg,500,250,,令和2年7月3日（金）,suiexcel-1 (20).xls
まいわし,2570,1kg,550,200,,令和2年7月3日（金）,suiexcel-1 (20).xls
養成ぶり,765,1kg,1188,700,,令和2年7月3日（金）,suiexcel-1 (20).xls
かつお,2377,1kg,1000,400,,令和2年7月3日（金）,suiexcel-1 (20).xls
養成まだい,3167,1kg,1242,550,,令和2年7月3日（金）,suiexcel-1 (20).xls
養成はまち,520,1kg,1188,700,,令和2年7月3日（金）,suiexcel-1 (20).xls
養成かんぱち,942,1kg,1836,1300,,令和2年7月3日（金）,suiexcel-1 (20).xls
するめいか,36,1kg,2000,2000,,令和2年7月3日（金）,suiexcel-1 (20).xls
さけ,4013,1kg,1600,700,,令和2年7月3日（金）,suiexcel-1 (20).xls
はも,1742,1kg,2300,648,,令和2年7月3日（金）,suiexcel-1 (20).xls
たちうお,82,1kg,2160,1800,,令和2年7月3日（金）,suiexcel-1 (20).xls
たこ,395,1kg,1400,540,,令和2年7月3日（金）,suiexcel-1 (20).xls
あさり,3039,1kg,1080,324,,令和2年7月3日（金）,suiexcel-1 (20).xls
養成うなぎ,220,1kg,5616,3078,,令和2年7月3日（金）,suiexcel-1 (20).xls
あゆ,1112,1kg,1300,500,,令和2年7月3日（金）,suiexcel-1 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月3日（金）,suiexcel-1 (20).xls
冷凍えび,1094,1kg,3780,648,,令和2年7月3日（金）,suiexcel-1 (20).xls
冷凍うなぎ蒲焼,6252,1kg,5700,1200,,令和2年7月3日（金）,suiexcel-1 (20).xls
塩さば,2044,1kg,1100,400,,令和2年7月3日（金）,suiexcel-1 (20).xls
塩さけ,3118,1kg,1700,650,,令和2年7月3日（金）,suiexcel-1 (20).xls
塩すけそうこ,361,1kg,3350,900,,令和2年7月3日（金）,suiexcel-1 (20).xls
丸干いわし,688,1kg,2700,540,,令和2年7月3日（金）,suiexcel-1 (20).xls
開干さんま,337,1kg,1500,600,,令和2年7月3日（金）,suiexcel-1 (20).xls
開干あじ,310,1kg,1296,650,,令和2年7月3日（金）,suiexcel-1 (20).xls
若干かれい,100,1kg,1620,864,,令和2年7月3日（金）,suiexcel-1 (20).xls
ちりめん,8197,1kg,3564,540,,令和2年7月3日（金）,suiexcel-1 (20).xls
なまりぶし,56,1kg,850,850,,令和2年7月3日（金）,suiexcel-1 (20).xls
くろまぐろ,128,1kg,2900,1900,,令和2年7月4日（土）,suiexcel-2 (20).xls
きわだ,946,1kg,1800,800,,令和2年7月4日（土）,suiexcel-2 (20).xls
あじ,987,1kg,1750,250,,令和2年7月4日（土）,suiexcel-2 (20).xls
さば,2557,1kg,2000,216,,令和2年7月4日（土）,suiexcel-2 (20).xls
まいわし,4030,1kg,1000,108,,令和2年7月4日（土）,suiexcel-2 (20).xls
養成ぶり,819,1kg,1150,648,,令和2年7月4日（土）,suiexcel-2 (20).xls
かつお,2923,1kg,1000,324,,令和2年7月4日（土）,suiexcel-2 (20).xls
養成まだい,4424,1kg,1242,550,,令和2年7月4日（土）,suiexcel-2 (20).xls
養成はまち,731,1kg,1188,700,,令和2年7月4日（土）,suiexcel-2 (20).xls
養成かんぱち,1209,1kg,1819,1100,,令和2年7月4日（土）,suiexcel-2 (20).xls
するめいか,600,1kg,864,700,,令和2年7月4日（土）,suiexcel-2 (20).xls
さけ,3247,1kg,1404,700,,令和2年7月4日（土）,suiexcel-2 (20).xls
はも,2432,1kg,2500,400,,令和2年7月4日（土）,suiexcel-2 (20).xls
たちうお,175,1kg,1944,1728,,令和2年7月4日（土）,suiexcel-2 (20).xls
たこ,1036,1kg,1188,400,,令和2年7月4日（土）,suiexcel-2 (20).xls
あさり,3013,1kg,1080,270,,令和2年7月4日（土）,suiexcel-2 (20).xls
養成うなぎ,645,1kg,5616,3780,,令和2年7月4日（土）,suiexcel-2 (20).xls
あゆ,1302,1kg,1650,500,,令和2年7月4日（土）,suiexcel-2 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月4日（土）,suiexcel-2 (20).xls
冷凍えび,1172,1kg,3780,648,,令和2年7月4日（土）,suiexcel-2 (20).xls
冷凍うなぎ蒲焼,1410,1kg,3240,1200,,令和2年7月4日（土）,suiexcel-2 (20).xls
塩さば,3198,1kg,648,324,,令和2年7月4日（土）,suiexcel-2 (20).xls
塩さけ,3254,1kg,3132,650,,令和2年7月4日（土）,suiexcel-2 (20).xls
塩すけそうこ,374,1kg,2750,900,,令和2年7月4日（土）,suiexcel-2 (20).xls
丸干いわし,731,1kg,3300,648,,令和2年7月4日（土）,suiexcel-2 (20).xls
開干さんま,452,1kg,1650,600,,令和2年7月4日（土）,suiexcel-2 (20).xls
開干あじ,368,1kg,1296,650,,令和2年7月4日（土）,suiexcel-2 (20).xls
若干かれい,150,1kg,1728,864,,令和2年7月4日（土）,suiexcel-2 (20).xls
ちりめん,4804,1kg,2484,540,,令和2年7月4日（土）,suiexcel-2 (20).xls
なまりぶし,26,1kg,850,850,,令和2年7月4日（土）,suiexcel-2 (20).xls
くろまぐろ,225,1kg,2900,1900,,令和2年7月6日（月）,suiexcel-3 (20).xls
きわだ,830,1kg,1800,800,,令和2年7月6日（月）,suiexcel-3 (20).xls
あじ,1222,1kg,2500,500,,令和2年7月6日（月）,suiexcel-3 (20).xls
さば,1994,1kg,1600,250,,令和2年7月6日（月）,suiexcel-3 (20).xls
まいわし,3160,1kg,324,200,,令和2年7月6日（月）,suiexcel-3 (20).xls
養成ぶり,557,1kg,1188,700,,令和2年7月6日（月）,suiexcel-3 (20).xls
かつお,1294,1kg,1200,400,,令和2年7月6日（月）,suiexcel-3 (20).xls
養成まだい,3890,1kg,1242,550,,令和2年7月6日（月）,suiexcel-3 (20).xls
養成はまち,910,1kg,1188,700,,令和2年7月6日（月）,suiexcel-3 (20).xls
養成かんぱち,1144,1kg,1836,1200,,令和2年7月6日（月）,suiexcel-3 (20).xls
するめいか,950,1kg,864,600,,令和2年7月6日（月）,suiexcel-3 (20).xls
さけ,4490,1kg,1600,700,,令和2年7月6日（月）,suiexcel-3 (20).xls
はも,1914,1kg,2300,540,,令和2年7月6日（月）,suiexcel-3 (20).xls
たちうお,278,1kg,2052,1650,,令和2年7月6日（月）,suiexcel-3 (20).xls
たこ,838,1kg,1350,540,,令和2年7月6日（月）,suiexcel-3 (20).xls
あさり,3363,1kg,1080,270,,令和2年7月6日（月）,suiexcel-3 (20).xls
養成うなぎ,360,1kg,5670,1296,,令和2年7月6日（月）,suiexcel-3 (20).xls
あゆ,1652,1kg,1500,500,,令和2年7月6日（月）,suiexcel-3 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月6日（月）,suiexcel-3 (20).xls
冷凍えび,1022,1kg,3780,648,,令和2年7月6日（月）,suiexcel-3 (20).xls
冷凍うなぎ蒲焼,510,1kg,3240,1512,,令和2年7月6日（月）,suiexcel-3 (20).xls
塩さば,5184,1kg,700,350,,令和2年7月6日（月）,suiexcel-3 (20).xls
塩さけ,566,1kg,1620,650,,令和2年7月6日（月）,suiexcel-3 (20).xls
塩すけそうこ,349,1kg,2750,1100,,令和2年7月6日（月）,suiexcel-3 (20).xls
丸干いわし,1233,1kg,3240,300,,令和2年7月6日（月）,suiexcel-3 (20).xls
開干さんま,272,1kg,1650,600,,令和2年7月6日（月）,suiexcel-3 (20).xls
開干あじ,490,1kg,1296,650,,令和2年7月6日（月）,suiexcel-3 (20).xls
若干かれい,50,1kg,1620,972,,令和2年7月6日（月）,suiexcel-3 (20).xls
ちりめん,11519,1kg,2052,518,,令和2年7月6日（月）,suiexcel-3 (20).xls
なまりぶし,18,1kg,1000,1000,,令和2年7月6日（月）,suiexcel-3 (20).xls
くろまぐろ,58,1kg,1900,1900,,令和2年7月7日（火）,suiexcel-4 (20).xls
きわだ,1950,1kg,1512,648,,令和2年7月7日（火）,suiexcel-4 (20).xls
あじ,2020,1kg,1600,250,,令和2年7月7日（火）,suiexcel-4 (20).xls
さば,1734,1kg,2000,300,,令和2年7月7日（火）,suiexcel-4 (20).xls
まいわし,2014,1kg,378,200,,令和2年7月7日（火）,suiexcel-4 (20).xls
養成ぶり,512,1kg,1188,700,,令和2年7月7日（火）,suiexcel-4 (20).xls
かつお,2743,1kg,800,324,,令和2年7月7日（火）,suiexcel-4 (20).xls
養成まだい,3867,1kg,1242,550,,令和2年7月7日（火）,suiexcel-4 (20).xls
養成はまち,689,1kg,1188,700,,令和2年7月7日（火）,suiexcel-4 (20).xls
養成かんぱち,787,1kg,1836,1200,,令和2年7月7日（火）,suiexcel-4 (20).xls
するめいか,1926,1kg,800,550,,令和2年7月7日（火）,suiexcel-4 (20).xls
さけ,2646,1kg,1404,700,,令和2年7月7日（火）,suiexcel-4 (20).xls
はも,1923,1kg,4500,540,,令和2年7月7日（火）,suiexcel-4 (20).xls
たちうお,110,1kg,2484,1650,,令和2年7月7日（火）,suiexcel-4 (20).xls
たこ,507,1kg,1296,620,,令和2年7月7日（火）,suiexcel-4 (20).xls
あさり,3082,1kg,1080,270,,令和2年7月7日（火）,suiexcel-4 (20).xls
養成うなぎ,470,1kg,5616,3780,,令和2年7月7日（火）,suiexcel-4 (20).xls
あゆ,1184,1kg,1500,500,,令和2年7月7日（火）,suiexcel-4 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月7日（火）,suiexcel-4 (20).xls
冷凍えび,1128,1kg,3780,648,,令和2年7月7日（火）,suiexcel-4 (20).xls
冷凍うなぎ蒲焼,988,1kg,5700,1200,,令和2年7月7日（火）,suiexcel-4 (20).xls
塩さば,2910,1kg,800,324,,令和2年7月7日（火）,suiexcel-4 (20).xls
塩さけ,1962,1kg,1300,650,,令和2年7月7日（火）,suiexcel-4 (20).xls
塩すけそうこ,705,1kg,2750,900,,令和2年7月7日（火）,suiexcel-4 (20).xls
丸干いわし,671,1kg,2800,550,,令和2年7月7日（火）,suiexcel-4 (20).xls
開干さんま,275,1kg,1500,600,,令和2年7月7日（火）,suiexcel-4 (20).xls
開干あじ,251,1kg,1296,650,,令和2年7月7日（火）,suiexcel-4 (20).xls
若干かれい,200,1kg,1296,864,,令和2年7月7日（火）,suiexcel-4 (20).xls
ちりめん,9220,1kg,1836,486,,令和2年7月7日（火）,suiexcel-4 (20).xls
なまりぶし,31,1kg,950,950,,令和2年7月7日（火）,suiexcel-4 (20).xls
くろまぐろ,163,1kg,2900,1900,,令和2年7月9日（木）,suiexcel-5 (20).xls
きわだ,2249,1kg,1600,432,,令和2年7月9日（木）,suiexcel-5 (20).xls
あじ,1086,1kg,2000,250,,令和2年7月9日（木）,suiexcel-5 (20).xls
さば,2434,1kg,2000,270,,令和2年7月9日（木）,suiexcel-5 (20).xls
まいわし,2695,1kg,1000,162,,令和2年7月9日（木）,suiexcel-5 (20).xls
養成ぶり,505,1kg,1188,700,,令和2年7月9日（木）,suiexcel-5 (20).xls
かつお,2015,1kg,900,324,,令和2年7月9日（木）,suiexcel-5 (20).xls
養成まだい,3307,1kg,1188,550,,令和2年7月9日（木）,suiexcel-5 (20).xls
養成はまち,816,1kg,1188,700,,令和2年7月9日（木）,suiexcel-5 (20).xls
養成かんぱち,1015,1kg,1836,1200,,令和2年7月9日（木）,suiexcel-5 (20).xls
するめいか,2765,1kg,750,500,,令和2年7月9日（木）,suiexcel-5 (20).xls
さけ,2547,1kg,1550,700,,令和2年7月9日（木）,suiexcel-5 (20).xls
はも,1110,1kg,2500,400,,令和2年7月9日（木）,suiexcel-5 (20).xls
たちうお,25,1kg,2160,1944,,令和2年7月9日（木）,suiexcel-5 (20).xls
たこ,643,1kg,1296,540,,令和2年7月9日（木）,suiexcel-5 (20).xls
あさり,3411,1kg,1080,270,,令和2年7月9日（木）,suiexcel-5 (20).xls
養成うなぎ,240,1kg,5832,3780,,令和2年7月9日（木）,suiexcel-5 (20).xls
あゆ,811,1kg,1500,500,,令和2年7月9日（木）,suiexcel-5 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月9日（木）,suiexcel-5 (20).xls
冷凍えび,1286,1kg,3780,648,,令和2年7月9日（木）,suiexcel-5 (20).xls
冷凍うなぎ蒲焼,1884,1kg,6400,1400,,令和2年7月9日（木）,suiexcel-5 (20).xls
塩さば,2254,1kg,800,324,,令和2年7月9日（木）,suiexcel-5 (20).xls
塩さけ,1355,1kg,2376,650,,令和2年7月9日（木）,suiexcel-5 (20).xls
塩すけそうこ,242,1kg,2750,900,,令和2年7月9日（木）,suiexcel-5 (20).xls
丸干いわし,247,1kg,3240,2160,,令和2年7月9日（木）,suiexcel-5 (20).xls
開干さんま,380,1kg,1650,600,,令和2年7月9日（木）,suiexcel-5 (20).xls
開干あじ,408,1kg,1296,650,,令和2年7月9日（木）,suiexcel-5 (20).xls
若干かれい,164,1kg,1728,972,,令和2年7月9日（木）,suiexcel-5 (20).xls
ちりめん,6211,1kg,2300,540,,令和2年7月9日（木）,suiexcel-5 (20).xls
なまりぶし,12,1kg,800,800,,令和2年7月9日（木）,suiexcel-5 (20).xls
くろまぐろ,322,1kg,2900,1500,,令和2年7月10日（金）,suiexcel-6 (20).xls
きわだ,1475,1kg,1600,648,,令和2年7月10日（金）,suiexcel-6 (20).xls
あじ,1273,1kg,1700,250,,令和2年7月10日（金）,suiexcel-6 (20).xls
さば,2800,1kg,2000,270,,令和2年7月10日（金）,suiexcel-6 (20).xls
まいわし,2817,1kg,1000,200,,令和2年7月10日（金）,suiexcel-6 (20).xls
養成ぶり,627,1kg,1188,700,,令和2年7月10日（金）,suiexcel-6 (20).xls
かつお,2085,1kg,1200,324,,令和2年7月10日（金）,suiexcel-6 (20).xls
養成まだい,3429,1kg,1242,550,,令和2年7月10日（金）,suiexcel-6 (20).xls
養成はまち,505,1kg,1188,700,,令和2年7月10日（金）,suiexcel-6 (20).xls
養成かんぱち,970,1kg,1836,1200,,令和2年7月10日（金）,suiexcel-6 (20).xls
するめいか,2750,1kg,600,400,,令和2年7月10日（金）,suiexcel-6 (20).xls
さけ,2628,1kg,1512,700,,令和2年7月10日（金）,suiexcel-6 (20).xls
はも,2191,1kg,2050,400,,令和2年7月10日（金）,suiexcel-6 (20).xls
たちうお,15,1kg,1404,1188,,令和2年7月10日（金）,suiexcel-6 (20).xls
たこ,736,1kg,1620,324,,令和2年7月10日（金）,suiexcel-6 (20).xls
あさり,3021,1kg,1080,270,,令和2年7月10日（金）,suiexcel-6 (20).xls
養成うなぎ,592,1kg,5940,3240,,令和2年7月10日（金）,suiexcel-6 (20).xls
あゆ,936,1kg,1500,500,,令和2年7月10日（金）,suiexcel-6 (20).xls
冷凍たこ,200,1kg,2160,1188,,令和2年7月10日（金）,suiexcel-6 (20).xls
冷凍えび,1200,1kg,3780,648,,令和2年7月10日（金）,suiexcel-6 (20).xls
冷凍うなぎ蒲焼,2578,1kg,6900,1200,,令和2年7月10日（金）,suiexcel-6 (20).xls
塩さば,2354,1kg,648,324,,令和2年7月10日（金）,suiexcel-6 (20).xls
塩さけ,4224,1kg,1728,650,,令和2年7月10日（金）,suiexcel-6 (20).xls
塩すけそうこ,145,1kg,2750,900,,令和2年7月10日（金）,suiexcel-6 (20).xls
